"","XGB.result","XGB.count","XGB.sd","XGH.result","XGH.count","XGH.sd","XGW.result","XGW.count","XGW.sd","XM.result","XM.count","XM.sd","XC.result","XC.count","XC.sd","XG.result","XCM.result","XCMG.result","XPMID.result","XPCAN.result","XPGVEG.result","XPCM.result","XPCMG.result","XPMGVEG.result"
"SMC00476 2009-06-08",82.0454545454545,22,11.8431305092758,4.09090909090909,22,1.97385508487931,7.27272727272727,22,8.82734829504749,10,22,16.0912576086697,86.1363636363636,22,6.39602149066831,11.3636363636364,96.1363636363636,107.5,1.15789473684211,1,1,0.863636363636364,0.863636363636364,0.181818181818182
"SMC00479 2011-07-13",71.1363636363636,22,27.022116963606,21.25,22,25.5388359730263,5.22727272727273,22,6.80987950513509,3.18181818181818,22,5.46535725000021,1.13636363636364,22,2.14466013614444,26.4772727272727,4.31818181818182,30.7954545454545,2.2,0.227272727272727,0.954545454545455,0.181818181818182,0.136363636363636,0.409090909090909
"SMC00480 2009-05-13",51.25,22,35.6800431080243,8.29545454545454,22,13.6579464841718,14.3181818181818,22,17.0465367621818,35.2272727272727,22,28.5868464893873,8.40909090909091,22,17.4667278013536,22.6136363636364,43.6363636363636,66.25,1,0.363636363636364,0.954545454545455,0.363636363636364,0.363636363636364,0.454545454545455
"SMC00520 2009-05-19",86.1363636363636,22,6.39602149066831,9.54545454545454,22,8.57864054457777,8.40909090909091,22,8.07500016753113,12.2727272727273,22,9.84731927834662,9.54545454545454,22,11.0096376512636,17.9545454545455,21.8181818181818,39.7727272727273,1,0.636363636363636,1,0.636363636363636,0.636363636363636,0.318181818181818
"SMC00520 2011-08-05",84.7727272727273,22,8.82734829504749,9.54545454545454,22,8.57864054457777,9.54545454545454,22,8.57864054457777,25,22,12.9789206389584,5,22,8.45154254728517,19.0909090909091,30,49.0909090909091,1.04761904761905,0.454545454545455,1,0.454545454545455,0.454545454545455,0.227272727272727
"SMC00531 2009-05-18",87.5,22,0,2.95454545454545,22,5.49005397429685,1.59090909090909,22,2.38365647311398,0.909090909090909,22,1.97385508487931,1.13636363636364,22,2.14466013614444,4.54545454545454,2.04545454545455,6.59090909090909,5.5,0.227272727272727,0.590909090909091,0.136363636363636,0.136363636363636,0.0454545454545455
"SMC00544 2011-06-22",68.1818181818182,22,20.2393684346136,22.5,22,14.4337567297406,19.2045454545455,22,12.9418655191932,24.8863636363636,22,15.6881300428835,47.1590909090909,22,27.1382643072542,41.7045454545455,72.0454545454545,113.75,1,1,1,1,1,0.772727272727273
"SMC00608 2011-06-27",87.5,22,0,0,22,0,0,22,0,0,22,0,1.36363636363636,22,2.27921152919276,0,1.36363636363636,1.36363636363636,Inf,0.272727272727273,0,0,0,0
"SMC00632 2011-06-13",87.5,22,0,5,22,0,0,22,0,4.54545454545455,22,5.09647191437626,1.59090909090909,22,5.43059315280955,5,6.13636363636364,11.1363636363636,1.375,0.136363636363636,1,0.136363636363636,0.136363636363636,0
"SMC00665 2011-07-27",12.2727272727273,22,9.84731927834662,13.1818181818182,22,10.0647255948039,64.3181818181818,22,12.8679608168667,76.5909090909091,22,14.7709789175199,79.3181818181818,22,13.6752691751566,77.5,155.909090909091,233.409090909091,1,1,1,1,1,1
"SMC00670 2009-05-21",87.5,22,0,5.68181818181818,22,4.44421896974961,2.04545454545455,22,2.51618139870098,3.18181818181818,22,2.46182981958665,1.36363636363636,22,2.27921152919276,7.72727272727273,4.54545454545454,12.2727272727273,1.57142857142857,0.272727272727273,1,0.181818181818182,0.181818181818182,0.0454545454545455
"SMC00684 2011-06-27",87.5,22,0,1.36363636363636,22,2.27921152919276,0,22,0,0,22,0,0,22,0,1.36363636363636,0,1.36363636363636,Inf,0,0.272727272727273,0,0,0
"SMC00686 2011-06-27",8.63636363636364,22,7.89542033951723,87.5,22,0,0,22,0,0.227272727272727,22,1.06600358177805,7.95454545454545,22,22.0610133876101,87.5,8.18181818181818,95.6818181818182,22,0.181818181818182,1,0,0,1
"SMC00693 2010-05-31",2.5,22,7.35980072193987,32.9545454545455,22,32.8654939509616,29.3181818181818,22,23.3653923237244,23.9772727272727,22,16.2506243636296,33.4090909090909,22,23.8739928053003,62.2727272727273,57.3863636363636,119.659090909091,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.954545454545455
"SMC00702 2011-07-19",87.5,22,0,1.59090909090909,22,2.38365647311398,0,22,0,0,22,0,0,22,0,1.59090909090909,0,1.59090909090909,Inf,0,0.318181818181818,0,0,0
"SMC00710 2009-05-20",14.8863636363636,22,14.2777981313828,12.2727272727273,22,9.84731927834662,26.7857142857143,21,14.6659226001737,58.6363636363636,22,26.9117525301201,58.75,22,25.1158032208522,39.0584415584416,117.386363636364,156.444805194805,1,1,1,1,1,0.909090909090909
"SMC00729 2009-06-03",11.8181818181818,22,10.2985730108887,11.8181818181818,22,10.2985730108887,43.1818181818182,22,20.2981030397667,54.4318181818182,22,13.5605304842026,28.1818181818182,22,15.739354266528,55,82.6136363636364,137.613636363636,1,1,1,1,1,0.954545454545455
"SMC00748 2011-06-21",87.5,22,0,5,22,0,0,22,0,1.81818181818182,22,2.46182981958665,3.18181818181818,22,5.46535725000021,5,5,10,2.75,0.454545454545455,1,0.181818181818182,0.181818181818182,0
"SMC00756 2009-06-23",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC00766 2011-07-11",67.1590909090909,22,24.6075803088806,18.9772727272727,22,18.5430498292405,11.3636363636364,22,9.53462589245592,16.8181818181818,22,10.0647255948039,21.5909090909091,22,19.7536231538831,30.3409090909091,38.4090909090909,68.75,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.5
"SMC00791 2011-06-22",25,22,0,25,22,0,25,22,0,7.72727272727273,22,10.9899599989818,0,22,0,50,7.72727272727273,57.7272727272727,2.2,0,1,0,0,1
"SMC00827 2009-06-15",34.4318181818182,22,16.6714008427788,26.4772727272727,22,6.92902328155734,29.6590909090909,22,16.9082864748369,38.9285714285714,21,16.4805079672061,5,22,6.90065559342354,56.1363636363636,43.9285714285714,100.064935064935,1,0.636363636363636,1,0.619047619047619,0.619047619047619,1
"SMC00830 2011-06-21",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC00857 2011-07-13",9.77272727272727,22,9.69502483202114,20.3409090909091,22,17.8501609727545,68.2954545454545,22,17.7178004996516,65.4545454545455,22,19.4207235231982,51.7045454545455,22,23.8595389184828,88.6363636363636,117.159090909091,205.795454545455,1,1,1,1,1,1
"SMC00873 2009-05-19",82.0454545454545,22,11.8431305092758,7.72727272727273,22,7.02500173314209,10.2272727272727,22,9.31936957903534,8.63636363636364,22,9.28155084817113,3.63636363636364,22,7.26731400270092,17.9545454545455,12.2727272727273,30.2272727272727,1.22222222222222,0.363636363636364,1,0.318181818181818,0.318181818181818,0.409090909090909
"SMC00899 2011-07-12",87.5,22,0,0.454545454545455,22,1.47122471584125,0.909090909090909,22,1.97385508487931,0,22,0,0,22,0,1.36363636363636,0,1.36363636363636,Inf,0,0.227272727272727,0,0,0
"SMC00903 2011-07-06",5,22,0,54.5454545454545,22,9.56296065296812,6.81818181818182,22,5.884898863365,15.9090909090909,22,11.3006914702432,15.4545454545455,22,11.8431305092758,61.3636363636364,31.3636363636364,92.7272727272727,1.22222222222222,0.727272727272727,1,0.727272727272727,0.727272727272727,1
"SMC00910 2009-04-30",33.9772727272727,22,21.4595285045213,41.1363636363636,22,19.1287503750007,13.8636363636364,22,10.4576035429477,6.81818181818182,22,7.64470787156438,2.27272727272727,22,2.54823595718813,55,9.09090909090909,64.0909090909091,1.22222222222222,0.454545454545455,1,0.454545454545455,0.454545454545455,1
"SMC00911 2009-06-04",57.5,22,31.5096357144468,16.1363636363636,22,21.0261638702728,17.9545454545455,22,20.6535533037118,24.6428571428571,21,24.6257704738059,50.9090909090909,22,34.8085362969229,34.0909090909091,75.551948051948,109.642857142857,1,0.954545454545455,1,0.952380952380952,0.904761904761905,0.545454545454545
"SMC00921 2010-06-02",3.63636363636364,22,5.38556673009712,6.02272727272727,22,11.7173835783454,59.7727272727273,22,21.2819660257712,45.5681818181818,22,18.6115014712136,10.4545454545455,22,9.11684611677104,65.7954545454545,56.0227272727273,121.818181818182,1,1,1,1,1,1
"SMC00924 2009-06-09",71.3636363636364,22,23.1805449102833,8.63636363636364,22,7.89542033951723,21.9318181818182,22,24.9991882985111,39.6590909090909,22,26.3028996969447,65.2272727272727,22,23.8161246261392,30.5681818181818,104.886363636364,135.454545454545,1,1,1,1,1,0.454545454545455
"SMC00924 2011-06-20",79.3181818181818,22,13.6752691751566,10.4545454545455,22,9.11684611677104,10.4545454545455,22,9.11684611677104,12.0454545454545,22,10.0781577716001,1.13636363636364,22,2.14466013614444,20.9090909090909,13.1818181818182,34.0909090909091,1.04761904761905,0.227272727272727,1,0.227272727272727,0.227272727272727,0.272727272727273
"SMC00926 2010-06-28",15.5681818181818,22,13.6262137550642,77.8409090909091,22,17.3941604621154,0.227272727272727,22,1.06600358177805,0,22,0,2.04545454545455,22,2.51618139870098,78.0681818181818,2.04545454545455,80.1136363636364,Inf,0.409090909090909,1,0,0,1
"SMC00957 2010-06-21",20.3409090909091,22,34.8662022061058,20.9090909090909,22,26.865465690236,4.31818181818182,22,8.63209053549527,23.1818181818182,22,23.7444456936502,20.6818181818182,22,24.5335268437691,25.2272727272727,43.8636363636364,69.0909090909091,1.46666666666667,0.681818181818182,1,0.681818181818182,0.681818181818182,0.409090909090909
"SMC00958 2011-07-19",87.5,22,0,4.77272727272727,22,1.06600358177805,4.31818181818182,22,1.75625043328552,2.04545454545455,22,5.49005397429685,0.227272727272727,22,1.06600358177805,9.09090909090909,2.27272727272727,11.3636363636364,4.4,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0
"SMC00963 2010-06-17",63.75,22,25.2811571088411,16.8181818181818,22,10.0647255948039,19.5454545454545,22,9.11684611677104,19.3421052631579,19,13.4330155375756,21.547619047619,21,18.122434136937,36.3636363636364,40.8897243107769,77.2533606744133,1,0.904761904761905,1,0.894736842105263,0.894736842105263,0.727272727272727
"SMC01004 2009-05-26",87.5,22,0,4.31818181818182,22,1.75625043328552,1.36363636363636,22,2.27921152919276,0.454545454545455,22,1.47122471584125,0.681818181818182,22,1.75625043328552,5.68181818181818,1.13636363636364,6.81818181818182,11,0.136363636363636,0.909090909090909,0.0454545454545455,0.0454545454545455,0
"SMC01013 2010-06-24",50.3409090909091,22,29.055524170947,18.4090909090909,22,16.3398697054579,19.7727272727273,22,15.6012265030115,37.8409090909091,22,27.9699610822704,15.5681818181818,22,24.040291305652,38.1818181818182,53.4090909090909,91.5909090909091,1,0.5,1,0.5,0.5,0.772727272727273
"SMC01040 2009-06-09",84.7727272727273,22,8.82734829504749,7.72727272727273,22,7.02500173314209,5,22,0,35,22,18.3225076262581,12.2727272727273,22,17.0068104514516,12.7272727272727,47.2727272727273,60,1,0.772727272727273,1,0.772727272727273,0.772727272727273,0.136363636363636
"SMC01046 2009-05-21",12.0454545454545,22,17.141504275622,62.5,22,22.75647474582,6.70454545454545,22,11.4794423820409,31.1363636363636,22,17.874018000453,38.4090909090909,22,29.0478408195352,69.2045454545455,69.5454545454545,138.75,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC01049 2010-06-01",3.18181818181818,22,5.46535725000021,9.09090909090909,22,17.2092419547756,61.0227272727273,22,30.1648160203427,30.3409090909091,22,24.3155771959519,14.0909090909091,22,10.1929438287525,70.1136363636364,44.4318181818182,114.545454545455,1,1,1,1,1,0.954545454545455
"SMC01096 2010-06-07",87.5,22,0,5,22,0,4.77272727272727,22,1.06600358177805,4.77272727272727,22,4.99458581324692,2.14285714285714,21,2.53546276418555,9.77272727272727,6.91558441558442,16.6883116883117,1.29411764705882,0.428571428571429,1,0.363636363636364,0.363636363636364,0
"SMC01151 2009-06-17",56.5909090909091,22,27.2831870274038,17.7272727272727,22,9.84731927834662,15.9090909090909,22,10.1929438287525,4.54545454545455,22,1.47122471584125,1.59090909090909,22,2.38365647311398,33.6363636363636,6.13636363636364,39.7727272727273,1.1,0.318181818181818,1,0.318181818181818,0.318181818181818,0.727272727272727
"SMC01155 2009-05-12",19.2045454545455,22,12.9418655191932,61.5909090909091,22,10.5375025997131,26.1363636363636,22,11.7191152540481,11.3636363636364,22,9.53462589245592,0.681818181818182,22,1.75625043328552,87.7272727272727,12.0454545454545,99.7727272727273,1,0.136363636363636,1,0.136363636363636,0.136363636363636,1
"SMC01158 2009-05-20",9.77272727272727,22,9.69502483202114,16.25,22,26.2173833644052,18.4090909090909,22,16.3398697054579,29.8863636363636,22,24.8504727454227,47.2727272727273,22,33.8053698441983,34.6590909090909,77.1590909090909,111.818181818182,1.1,0.954545454545455,1,0.863636363636364,0.863636363636364,0.727272727272727
"SMC01161 2010-05-27",2.95454545454545,22,2.51618139870098,1.36363636363636,22,2.27921152919276,56.9318181818182,22,21.5739566621565,39.7727272727273,22,16.5635337217228,25.4545454545455,22,17.7555551943537,58.2954545454545,65.2272727272727,123.522727272727,1,1,1,1,1,1
"SMC01172 2009-06-24",25.5681818181818,22,23.9658961336558,23.0681818181818,22,16.7426568513351,29.0909090909091,22,14.8913816267412,36.1363636363636,22,21.3771026914435,27.8409090909091,22,18.3921478869681,52.1590909090909,63.9772727272727,116.136363636364,1.04761904761905,1,1,0.954545454545455,0.954545454545455,1
"SMC01174 2011-07-20",7.84090909090909,22,13.8507231748935,27.5,22,27.5162289775117,55.9090909090909,22,25.2434038360408,51.9318181818182,22,19.6385768654122,62.9545454545455,22,25.2326834024507,83.4090909090909,114.886363636364,198.295454545455,1,1,1,1,1,1
"SMC01196 2010-07-14",84.7727272727273,22,8.82734829504749,9.54545454545454,22,8.57864054457777,7.72727272727273,22,7.02500173314209,8.63636363636364,22,7.89542033951723,0.454545454545455,22,1.47122471584125,17.2727272727273,9.09090909090909,26.3636363636364,1,0.0909090909090909,1,0.0909090909090909,0.0909090909090909,0.227272727272727
"SMC01201 2010-06-02",2.72727272727273,22,5.5048188256318,43.8636363636364,22,39.0262981597275,22.1590909090909,22,17.1702860472306,25.4545454545455,22,17.7555551943537,18.8636363636364,22,15.8626409094885,66.0227272727273,44.3181818181818,110.340909090909,1,1,1,1,1,0.954545454545455
"SMC01208 2010-06-08",87.5,22,0,5,22,0,0.227272727272727,22,1.06600358177805,0,22,0,0,22,0,5.22727272727273,0,5.22727272727273,Inf,0,1,0,0,0
"SMC01215 2011-07-13",84.7727272727273,22,8.82734829504749,9.54545454545454,22,8.57864054457777,7.72727272727273,22,7.02500173314209,35,22,18.3225076262581,3.52272727272727,22,12.2148204991658,17.2727272727273,38.5227272727273,55.7954545454545,1,0.227272727272727,1,0.227272727272727,0.227272727272727,0.227272727272727
"SMC01248 2011-07-26",79.84375,16,17.8294875136668,11.25,16,9.57427107756338,11.25,16,9.57427107756338,29.84375,16,14.5907719124109,14.21875,16,16.1688679772786,22.5,44.0625,66.5625,1,0.6875,1,0.6875,0.6875,0.3125
"SMC01257 2011-06-16",83.4090909090909,22,10.5375025997131,12.8409090909091,22,13.458389456144,6.59090909090909,22,6.05261919619921,12.9545454545455,22,16.5765964475085,17.5,22,28.1682867947694,19.4318181818182,30.4545454545455,49.8863636363636,1.1,0.681818181818182,1,0.636363636363636,0.636363636363636,0.318181818181818
"SMC01258 2009-05-27",7.38636363636364,22,13.1492638017548,2.95454545454545,22,5.49005397429685,17.6136363636364,22,18.4758090345327,45.6818181818182,22,16.0018938273133,44.2045454545455,22,16.3551790915564,20.5681818181818,89.8863636363636,110.454545454545,1,1,1,1,1,0.454545454545455
"SMC01278 2009-06-17",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC01320 2010-06-07",78.0681818181818,22,24.554747118645,7.72727272727273,22,7.02500173314209,8.63636363636364,22,7.89542033951723,12.0454545454545,22,10.0781577716001,5,22,6.90065559342354,16.3636363636364,17.0454545454545,33.4090909090909,1.04761904761905,0.636363636363636,1,0.636363636363636,0.636363636363636,0.181818181818182
"SMC01341 2009-06-22",11.7045454545455,22,15.1064942601243,3.75,22,12.192650010794,8.40909090909091,22,9.43478412657924,41.4772727272727,22,24.3811389205864,14.8863636363636,22,19.9026989185493,12.1590909090909,56.3636363636364,68.5227272727273,1,0.636363636363636,0.818181818181818,0.636363636363636,0.5,0.272727272727273
"SMC01358 2011-06-21",87.5,22,0,4.54545454545455,22,1.47122471584125,0,22,0,0,22,0,0,22,0,4.54545454545455,0,4.54545454545455,Inf,0,0.909090909090909,0,0,0
"SMC01367 2011-06-23",6.81818181818182,22,5.884898863365,81.9318181818182,22,15.467550868516,19.5454545454545,22,9.11684611677104,12.2727272727273,22,9.84731927834662,12.0454545454545,22,10.0781577716001,101.477272727273,24.3181818181818,125.795454545455,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC01372 2010-07-13",36.0227272727273,22,32.2809383798548,16.4772727272727,22,13.5545434947345,26.7045454545455,22,26.7971476320171,25.7954545454545,22,27.1940378142102,7.27272727272727,22,10.0862084913808,43.1818181818182,33.0681818181818,76.25,1.22222222222222,0.545454545454545,1,0.545454545454545,0.545454545454545,0.727272727272727
"SMC01383 2010-06-01",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC01384 2009-06-29",8.97727272727273,22,13.3331642305294,39.4318181818182,22,19.3177043485685,36.8181818181818,22,16.0018938273133,57.1590909090909,22,16.7135433845589,35.4545454545455,22,21.9256911119338,76.25,92.6136363636364,168.863636363636,1,1,1,1,1,1
"SMC01424 2009-07-01",32.6136363636364,22,26.0205650437266,41.25,22,16.6324052608727,33.75,22,21.626565453935,25.5,20,18.6660400897346,3.25,20,5.68354040884266,75,28.75,103.75,1,0.45,1,0.45,0.45,1
"SMC01452 2010-07-15",87.5,22,0,2.5,22,2.55883157859579,0,22,0,0,22,0,0,22,0,2.5,0,2.5,Inf,0,0.5,0,0,0
"SMC01504 2011-06-28",76.3636363636364,22,20.3353912804288,15,22,10.2353263143832,11.3636363636364,22,9.53462589245592,18.2954545454545,22,13.214943823556,82.0454545454545,22,11.8431305092758,26.3636363636364,100.340909090909,126.704545454545,1,1,1,1,1,0.545454545454545
"SMC01512 2010-06-23",87.5,22,0,4.54545454545455,22,1.47122471584125,0.909090909090909,22,1.97385508487931,2.04545454545455,22,2.51618139870098,0.681818181818182,22,1.75625043328552,5.45454545454546,2.72727272727273,8.18181818181818,2.44444444444444,0.136363636363636,1,0.0454545454545455,0.0454545454545455,0
"SMC01523 2011-07-07",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC01544 2010-07-14",87.5,22,0,5,22,0,5,22,0,12.0454545454545,22,10.0781577716001,0.681818181818182,22,1.75625043328552,10,12.7272727272727,22.7272727272727,1.04761904761905,0.136363636363636,1,0.136363636363636,0.136363636363636,0
"SMC01550 2009-06-25",15.2272727272727,22,16.3464917400582,45.4545454545455,22,20.8970885935891,30.5681818181818,22,16.0344090233246,45.7954545454545,22,25.7319789417709,37.6136363636364,22,25.1244198313408,76.0227272727273,83.4090909090909,159.431818181818,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1
"SMC01555 2011-06-23",87.5,22,0,0.227272727272727,22,1.06600358177805,0,22,0,1.81818181818182,22,2.46182981958665,9.31818181818182,22,17.7981710233072,0.227272727272727,11.1363636363636,11.3636363636364,2.75,0.363636363636364,0.0454545454545455,0.227272727272727,0,0
"SMC01559 2011-06-21",81.8181818181818,22,18.3903089480156,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC01567 2010-06-09",80.4545454545455,22,19.0493776244472,7.72727272727273,22,7.02500173314209,7.72727272727273,22,7.02500173314209,12.6190476190476,21,9.95226703056239,3.0952380952381,21,2.4880667576406,15.4545454545455,15.7142857142857,31.1688311688312,1,0.619047619047619,1,0.619047619047619,0.619047619047619,0.181818181818182
"SMC01606 2009-05-26",68.6363636363636,22,22.8703289887126,12.2727272727273,22,16.2917794584287,12.0454545454545,22,12.2142667274099,7.15909090909091,22,13.2354019886389,0.227272727272727,22,1.06600358177805,24.3181818181818,7.38636363636364,31.7045454545455,1.69230769230769,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.545454545454545
"SMC01640 2009-06-29",0,22,0,2.27272727272727,22,7.35612357920625,0,22,0,0.454545454545455,22,1.47122471584125,3.75,22,13.1327924713382,2.27272727272727,4.20454545454545,6.47727272727273,11,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"SMC01655 2011-07-06",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC01676 2010-07-03",6.81818181818182,22,9.06923823984585,32.2727272727273,22,21.0287372946592,42.1590909090909,22,29.7138681601531,42.6136363636364,22,26.3162686502284,15.1136363636364,22,14.0678050359016,74.4318181818182,57.7272727272727,132.159090909091,1,0.909090909090909,1,0.909090909090909,0.909090909090909,1
"SMC01684 2009-06-03",87.5,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC01692 2011-06-20",87.5,22,0,4.77272727272727,22,1.06600358177805,4.77272727272727,22,1.06600358177805,5.79545454545455,22,13.6579464841718,0,22,0,9.54545454545454,5.79545454545455,15.3409090909091,3.14285714285714,0,1,0,0,0
"SMC01694 2010-06-28",87.5,22,0,8.63636363636364,22,7.89542033951723,0,22,0,0,22,0,0,22,0,8.63636363636364,0,8.63636363636364,Inf,0,1,0,0,0.181818181818182
"SMC01716 2010-06-08",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC01717 2009-05-28",3.86363636363636,22,7.22624485598258,6.13636363636364,22,6.34931908269326,12.9545454545455,22,10.3117005790107,69.4318181818182,22,22.7163122921799,62.7272727272727,22,18.1414595364473,19.0909090909091,132.159090909091,151.25,1,1,1,1,1,0.5
"SMC01726 2010-06-30",87.5,22,0,0.681818181818182,22,1.75625043328552,0,22,0,0,22,0,0,22,0,0.681818181818182,0,0.681818181818182,Inf,0,0.136363636363636,0,0,0
"SMC01748 2009-06-03",87.5,22,0,5,22,0,5.90909090909091,22,4.26401432711221,31.1363636363636,22,25.4568644583725,49.2045454545455,22,35.5181573588003,10.9090909090909,80.3409090909091,91.25,1,0.909090909090909,1,0.909090909090909,0.909090909090909,0.0454545454545455
"SMC01808 2011-06-13",71.1363636363636,22,15.2894157431288,15.9090909090909,22,10.1929438287525,13.1818181818182,22,10.0647255948039,38.8636363636364,22,17.9072888978482,1.59090909090909,22,2.38365647311398,29.0909090909091,40.4545454545455,69.5454545454545,1,0.318181818181818,1,0.318181818181818,0.318181818181818,0.545454545454545
"SMC01814 2010-06-09",28.8636363636364,22,33.1638004809108,32.2727272727273,22,35.714718612095,13.4090909090909,22,10.9529691165242,12.5,22,10.7736450921417,10.6818181818182,22,10.1530495706667,45.6818181818182,23.1818181818182,68.8636363636364,1.15789473684211,0.863636363636364,1,0.863636363636364,0.863636363636364,0.772727272727273
"SMC01860 2009-05-28",52.6136363636364,22,36.3799172157301,26.8181818181818,22,24.6666081665388,17.7272727272727,22,21.942960294671,1.81818181818182,22,2.46182981958665,0.909090909090909,22,1.97385508487931,44.5454545454545,2.72727272727273,47.2727272727273,2.75,0.181818181818182,1,0.136363636363636,0.136363636363636,0.5
"SMC01909 2009-06-09",13.0681818181818,22,14.1407006751581,8.06818181818182,22,12.8621773452478,16.8181818181818,22,10.0647255948039,50.1136363636364,22,13.9402908849389,24.8863636363636,22,15.6881300428835,24.8863636363636,75,99.8863636363636,1,1,1,1,1,0.681818181818182
"SMC01923 2011-07-12",75,22,20.5577004457952,13.4090909090909,22,16.2668494063967,5.90909090909091,22,4.26401432711221,1.81818181818182,22,5.46535725000021,0,22,0,19.3181818181818,1.81818181818182,21.1363636363636,5.5,0,1,0,0,0.318181818181818
"SMC01960 2010-06-23",87.5,22,0,5,22,0,2.5,22,2.55883157859579,0.454545454545455,22,1.47122471584125,0.227272727272727,22,1.06600358177805,7.5,0.681818181818182,8.18181818181818,11,0.0454545454545455,1,0,0,0
"SMC01962 2010-06-08",0,22,0,87.5,22,0,0,22,0,4.54545454545455,22,1.47122471584125,1.81818181818182,22,2.46182981958665,87.5,6.36363636363636,93.8636363636364,1.1,0.363636363636364,1,0.318181818181818,0.318181818181818,1
"SMC01972 2010-06-07",87.5,22,0,4.54545454545455,22,1.47122471584125,3.86363636363636,22,2.14466013614444,0.454545454545455,22,1.47122471584125,0,22,0,8.40909090909091,0.454545454545455,8.86363636363637,11,0,0.954545454545455,0,0,0
"SMC01979 2011-07-14",68.1818181818182,22,20.2393684346136,13.1818181818182,22,10.0647255948039,17.7272727272727,22,9.84731927834662,25.5681818181818,22,8.30704728721551,55.6818181818182,22,31.4830057916911,30.9090909090909,81.25,112.159090909091,1,0.954545454545455,1,0.954545454545455,0.954545454545455,0.772727272727273
"SMC01990 2009-05-21",52.1590909090909,22,26.4270723220555,17.2727272727273,22,16.7244668736493,5.45454545454545,22,4.60566186471838,23.5227272727273,22,20.8974122758498,23.9772727272727,22,16.2506243636296,22.7272727272727,47.5,70.2272727272727,1,1,1,1,0.954545454545455,0.5
"SMC02006 2009-05-26",87.5,22,0,11.3636363636364,22,12.7411797859406,0,22,0,0,22,0,0.227272727272727,22,1.06600358177805,11.3636363636364,0.227272727272727,11.5909090909091,Inf,0.0454545454545455,0.454545454545455,0,0,0.454545454545455
"SMC02059 2010-06-03",0,22,0,0,22,0,0,22,0,0,22,0,0,22,0,0,0,0,Inf,0,0,0,0,0
"SMC02088 2011-06-14",87.5,22,0,5,22,0,5,22,0,5.45454545454545,22,6.70981706320262,1.13636363636364,22,2.14466013614444,10,6.59090909090909,16.5909090909091,1.375,0.227272727272727,1,0.227272727272727,0.227272727272727,0
"SMC02092 2011-06-14",71.1363636363636,22,15.2894157431288,15,22,10.2353263143832,14.0909090909091,22,10.1929438287525,10.2272727272727,22,9.31936957903534,1.59090909090909,22,2.38365647311398,29.0909090909091,11.8181818181818,40.9090909090909,1.04761904761905,0.318181818181818,1,0.318181818181818,0.318181818181818,0.545454545454545
"SMC02123 2011-07-05",87.5,22,0,5,22,0,0,22,0,0,22,0,0,22,0,5,0,5,Inf,0,1,0,0,0
"SMC02127 2009-06-04",18.1818181818182,22,20.6614118441586,28.5227272727273,22,25.572714845881,32.5,22,20.8737702802892,58.75,22,25.1158032208522,40.6818181818182,22,34.8139768916593,61.0227272727273,99.4318181818182,160.454545454545,1,1,1,1,1,0.954545454545455
"SMC02145 2011-07-19",12.1590909090909,22,13.979054368553,15.5681818181818,22,13.6262137550642,65.2272727272727,22,23.8161246261392,66.5909090909091,22,24.2082415932872,65.6818181818182,22,26.1427152079037,80.7954545454545,132.272727272727,213.068181818182,1,1,1,1,1,1
"SMC02152 2010-07-14",4.54545454545455,22,7.05574587010826,29.3181818181818,22,19.4290807165233,51.25,22,20.969791197271,52.5,22,24.2997158517582,30.7954545454545,22,20.3011019469323,80.5681818181818,83.2954545454545,163.863636363636,1,1,1,1,1,1
"SMC02167 2010-06-07",23.0681818181818,22,16.7426568513351,15.9090909090909,22,10.1929438287525,15.9090909090909,22,10.1929438287525,12.0454545454545,22,10.0781577716001,0,22,0,31.8181818181818,12.0454545454545,43.8636363636364,1.04761904761905,0,1,0,0,0.636363636363636
"SMC02206 2011-07-19",87.5,22,0,4.31818181818182,22,1.75625043328552,4.31818181818182,22,1.75625043328552,0,22,0,0,22,0,8.63636363636364,0,8.63636363636364,Inf,0,1,0,0,0
