"","PCT_RS.result","PCT_RR.result","PCT_RC.result","PCT_XB.result","PCT_SB.result","PCT_CB.result","PCT_GC.result","PCT_GF.result","PCT_SA.result","PCT_FN.result","PCT_HP.result","PCT_WD.result","PCT_OT.result","PCT_BDRK.result","PCT_BIGR.result","PCT_SFGF.result","PCT_SAFN.result","XSDGM.result","XSPGM.result","SB_PT_D50.result","SB_PT_D10.result","SB_PT_D25.result","SB_PT_D75.result","SB_PT_D90.result","SB_PP_D50.result","SB_PP_D10.result","SB_PP_D25.result","SB_PP_D75.result","SB_PP_D90.result","XEMBED.result","XEMBED.count","XEMBED.sd","PCT_CPOM.result"
"SMC11727 2010-06-09",0,0,0,11.4285714285714,25.7142857142857,11.4285714285714,6.66666666666667,20,17.1428571428571,6.66666666666667,0,0,0.952380952380952,0,55.2380952380952,43.8095238095238,23.8095238095238,37.284765999983,37.284765999983,40,1.03,9,625,2500,1.03,1.03,1.03,157,2500,60.8333333333333,12,22.0364711468525,23.8095238095238
"SMC12862 2011-06-27",0,0,98.0952380952381,0,0,1.9047619047619,0,0,0,0,0,0,0,0,1.9047619047619,0,0,5286.41037323185,157,5660,5660,5660,5660,5660,40,1.03,9,157,2500,0,2,0,0
"SMC15677 2009-06-29",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,40,1.03,1.03,40,157,NA,0,NA,0
"SMC16266 2011-08-01",0,25.7142857142857,0,9.52380952380952,3.80952380952381,12.3809523809524,3.80952380952381,5.71428571428571,9.52380952380952,5.71428571428571,0.952380952380952,0,22.8571428571429,25.7142857142857,55.2380952380952,20.952380952381,15.2380952380952,176.133857139734,28.1647471865845,625,1.03,9,5660,5660,40,1.03,1.03,157,625,16.6923076923077,13,18.2728606380456,40
"SMC16832 2010-06-18",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,9,1.03,1.03,157,1187.49999999999,NA,0,NA,0
"SMC16980 2011-07-06",0,0,0,0,4.80769230769231,36.5384615384615,27.8846153846154,10.5769230769231,5.76923076923077,0,0,0,14.4230769230769,0,69.2307692307692,16.3461538461538,5.76923076923077,54.3841202636181,54.3841202636181,40,9,40,157,157,157,1.03,1.03,625,2500,35.5405405405405,37,35.3314422407409,21.1538461538462
"SMC17056 2009-07-02",0,0,0,0,0,7.61904761904762,4.76190476190476,6.66666666666667,80,0.952380952380952,0,0,0,0,12.3809523809524,87.6190476190476,80.9523809523809,2.00898896455955,2.00898896455955,1.03,1.03,1.03,1.03,40,1.03,0.03,0.03,1.03,625,43.125,8,24.7757802241279,23.8095238095238
"SMC20032 2010-06-18",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,157,1.03,9,157,625,NA,0,NA,0
"SMC21822 2010-06-21",0,0,0,0,3.26086956521739,1.08695652173913,21.7391304347826,6.52173913043478,45.6521739130435,20.6521739130435,0,0,1.08695652173913,0,26.0869565217391,72.8260869565217,66.304347826087,1.65684544639036,1.65684544639036,1.03,0.03,1.03,40,40,1.03,0.03,0.03,157,625,5,2,7.07106781186548,11.9565217391304
"SMC24222 2010-06-21",0,0,0,0,0,2.85714285714286,23.8095238095238,26.6666666666667,37.1428571428571,6.66666666666667,0,2.85714285714286,0,0,26.6666666666667,70.4761904761905,43.8095238095238,4.16478929828066,4.16478929828066,9,1.03,1.03,40,40,1.03,1.03,1.03,40,40,15,3,5,11.4285714285714
"SMC25288 2011-06-30",0,0,0,44.7619047619048,6.66666666666667,18.0952380952381,0.952380952380952,1.9047619047619,20,0.952380952380952,0,5.71428571428571,0.952380952380952,0,70.4761904761905,22.8571428571429,20.952380952381,189.713744027368,189.713744027368,625,1.03,69.25,2500,2500,1.03,1.03,1.03,1.03,1.03,50.5263157894737,19,28.6693185227937,24.7619047619048
"SMC26288 2009-05-12",0,0,0,0,2.85714285714286,4.76190476190476,6.66666666666667,20,15.2380952380952,11.4285714285714,0,0,39.0476190476191,0,14.2857142857143,46.6666666666667,26.6666666666667,3.22564977853493,3.22564977853493,9,0.03,1.03,9,157,1.03,1.03,1.03,1.03,1.03,30,5,39.3700393700591,25.7142857142857
"SMC26909 2010-05-31",0,0,0,0,0,0.952380952380952,0.952380952380952,14.2857142857143,22.8571428571429,25.7142857142857,0,0.952380952380952,34.2857142857143,0,1.9047619047619,62.8571428571429,48.5714285714286,0.463666117733973,0.463666117733973,1.03,0.03,0.03,3.0225,9,98.5,1.03,1.03,625,625,50,1,NA,60
"SMC27709 2010-05-31",0,0,0,0,0,0.952380952380952,0,5.71428571428571,11.4285714285714,57.1428571428571,0,2.85714285714286,21.9047619047619,0,0.952380952380952,74.2857142857143,68.5714285714286,0.0882274043329886,0.0882274043329886,0.03,0.03,0.03,0.03,1.03,1.03,1.03,1.03,9,40,60,1,NA,63.8095238095238
"SMC32718 2010-06-03",0,0,0,6.66666666666667,0,0,0,1.9047619047619,19.047619047619,44.7619047619048,0,2.85714285714286,24.7619047619048,0,6.66666666666667,65.7142857142857,63.8095238095238,0.251002324832495,0.251002324832495,0.03,0.03,0.03,1.03,9,40,9,40,157,625,NA,0,NA,80
"SMC32897 2010-06-21",0,0,15.2380952380952,0,0,0,0,0.952380952380952,62.8571428571429,20.952380952381,0,0,0,0,0,84.7619047619048,83.8095238095238,1.86181070174347,0.440351650604443,1.03,0.03,1.03,1.03,5660,9,0.03,3.0225,40,157,NA,0,NA,47.6190476190476
"SMC34888 2010-06-24",0,0,0,0,0,6.66666666666667,10.4761904761905,49.5238095238095,18.0952380952381,14.2857142857143,0,0.952380952380952,0,0,17.1428571428571,81.9047619047619,32.3809523809524,3.77633170768563,3.77633170768563,9,0.03,1.03,9,40,40,0.03,1.03,157,157,38.5714285714286,7,35.4394184623899,20.952380952381
"SMC35697 2010-06-10",0,0,6.79611650485437,1.94174757281553,14.5631067961165,23.3009708737864,24.2718446601942,12.621359223301,9.70873786407767,0,0,0,6.79611650485437,0,64.0776699029126,22.3300970873786,9.70873786407767,75.5135905739573,53.7736634287531,98.5,5.015,40,274,625,1.03,0.03,1.03,9,40,39.6153846153846,26,27.7461015972723,23.3009708737864
"SMCR8_020 2011-07-12",0,1.9047619047619,0,8.57142857142857,17.1428571428571,23.8095238095238,9.52380952380952,8.57142857142857,19.047619047619,4.76190476190476,0,6.66666666666667,0,1.9047619047619,60.952380952381,32.3809523809524,23.8095238095238,43.4893826934419,39.2945710022593,157,1.03,3.0225,625,2500,1.03,1.03,1.03,1.03,1.03,43.2,25,23.357725345875,30.4761904761905
"SMCR8_026 2009-05-31",0,0,0,0,0,28.3333333333333,18.3333333333333,5,20,10,0,8.33333333333333,10,0,46.6666666666667,35,30,9.92157751020862,9.92157751020862,40,0.03,1.03,157,157,40,0.03,1.03,157,625,39.4117647058824,17,28.3880670870909,98.3050847457627
"SMCR8_105 2011-07-14",0,0,0,0,3.80952380952381,49.5238095238095,31.4285714285714,7.61904761904762,0.952380952380952,4.76190476190476,0,1.9047619047619,0,0,84.7619047619048,13.3333333333333,5.71428571428571,53.8001093127644,53.8001093127644,157,9,40,157,157,9,1.03,1.03,157,157,6.44230769230769,52,10.4476537595739,11.4285714285714
"SMCR8_116 2011-07-25",0,0,0,0,0,1.9047619047619,1.9047619047619,3.80952380952381,42.8571428571429,39.0476190476191,0,0.952380952380952,9.52380952380952,0,3.80952380952381,85.7142857142857,81.9047619047619,0.290619565942167,0.290619565942167,1.03,0.03,0.03,1.03,1.03,9,0.03,1.03,40,157,30,2,28.2842712474619,60.9523809523809
"SMCR8_124 2009-06-24",0,0,0,2.85714285714286,25.7142857142857,25.7142857142857,4.76190476190476,3.80952380952381,12.3809523809524,22.8571428571429,0,1.9047619047619,0,0,59.0476190476191,39.0476190476191,35.2380952380952,14.7603432697857,14.7603432697857,157,0.03,1.03,625,625,157,1.03,9,157,625,30.9411764705882,17,31.9187848065902,34.2857142857143
"SMCR8_131 2009-06-16",0,0,0,5.71428571428571,8.57142857142857,5.71428571428571,4.76190476190476,16.1904761904762,41.9047619047619,9.52380952380952,0,7.61904761904762,0,0,24.7619047619048,67.6190476190476,51.4285714285714,5.05901888682177,5.05901888682177,1.03,0.630000000000001,1.03,40,625,1.03,1.03,1.03,1.03,1.03,36.6666666666667,3,35.1188458428425,54.9019607843137
"SMCR8_175 2009-06-09",0,0,83.8095238095238,0,0.952380952380952,1.9047619047619,0.952380952380952,4.76190476190476,5.71428571428571,0,0,0,1.9047619047619,0,3.80952380952381,10.4761904761905,5.71428571428571,2181.20905910756,8.11331517642126,5660,15.2,5660,5660,5660,1.03,0.03,1.03,1.03,1.03,80,2,14.142135623731,10.4761904761905
"SMCR8_179 2009-06-01",0,0,0,0,0,0,1.9047619047619,28.5714285714286,38.0952380952381,31.4285714285714,0,0,0,0,1.9047619047619,98.0952380952381,69.5238095238095,0.675192302474234,0.675192302474234,1.03,0.03,0.03,9,9,157,40,157,625,2500,NA,0,NA,76.9230769230769
"SMCR8_184 2009-07-07",0,0.952380952380952,0,15.2380952380952,8.57142857142857,39.0476190476191,7.61904761904762,8.57142857142857,16.1904761904762,2.85714285714286,0,0.952380952380952,0,0.952380952380952,71.4285714285714,27.6190476190476,19.047619047619,67.681566156684,64.8346015319902,157,1.03,9,274,2500,0.03,0.03,0.03,0.03,0.03,34.6666666666667,39,28.0435125562264,20.952380952381
"SMCR8_191 2009-06-02",0,0,0,0.952380952380952,0,0.952380952380952,3.80952380952381,1.9047619047619,84.7619047619048,0,0,0,7.61904761904762,0,5.71428571428571,86.6666666666667,84.7619047619048,1.42950726699443,1.42950726699443,1.03,1.03,1.03,1.03,1.03,40,1.03,1.03,157,625,0,1,NA,27.4509803921569
"SMCR8_196 2009-05-24",0,0,0,39.0476190476191,8.57142857142857,5.71428571428571,4.76190476190476,12.3809523809524,16.1904761904762,2.85714285714286,4.76190476190476,4.76190476190476,0.952380952380952,0,58.0952380952381,31.4285714285714,19.047619047619,140.053132110384,115.037501962252,625,1.03,9,2500,2500,1.03,1.03,1.03,157,437.800000000004,18.3333333333333,6,19.4079021706795,51.4285714285714
"SMCR8_197 2009-06-04",0,0,80.9523809523809,0,0,0,0,0,0,2.85714285714286,0,0,16.1904761904762,0,0,2.85714285714286,2.85714285714286,3740.78877707963,0.03,5660,5660,5660,5660,5660,40,1.03,9,40,157,NA,0,NA,8.57142857142857
"SMCR8_197 2011-07-11",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,625,9,98.5,2500,2500,NA,0,NA,18.0952380952381
"SMCR8_207 2009-06-07",0,0,0,0,0,0.952380952380952,12.3809523809524,35.2380952380952,29.5238095238095,17.1428571428571,0,4.76190476190476,0,0,13.3333333333333,81.9047619047619,46.6666666666667,2.05663815864824,2.05663815864824,9,0.03,1.03,9,40,40,1.03,9,40,157,50,1,NA,29.4117647058824
"SMCR8_218 2009-06-23",0,35.2380952380952,0,7.61904761904762,4.76190476190476,10.4761904761905,0.952380952380952,0.952380952380952,34.2857142857143,3.80952380952381,0,0,1.9047619047619,35.2380952380952,59.047619047619,39.047619047619,38.0952380952381,89.6224905897669,8.77207186431388,157,1.03,1.03,5660,5660,1.03,1.03,1.03,1.03,1.03,32.8571428571429,7,32.3853288359023,27.6190476190476
"SMCR8_219 2009-07-06",0,0.952380952380952,0,12.3809523809524,10.4761904761905,22.8571428571429,12.3809523809524,15.2380952380952,19.047619047619,0.952380952380952,0,5.71428571428571,0,0.952380952380952,59.0476190476191,35.2380952380952,20,47.7416379469928,45.4710387029994,40,1.03,9,391,2500,157,40,40,625,2500,35.9090909090909,22,30.6530649301239,31.7307692307692
"SMCR8_229 2009-06-01",0,0,0,0,0,12.3809523809524,41.9047619047619,12.3809523809524,15.2380952380952,8.57142857142857,0,1.9047619047619,7.61904761904762,0,54.2857142857143,36.1904761904762,23.8095238095238,10.7391066108404,10.7391066108404,40,1.03,1.03,40,157,40,1.03,9,40,157,31.1538461538462,13,26.6265724225699,79.4117647058823
"SMCR8_240 2010-06-23",0,0.952380952380952,0,2.85714285714286,10.4761904761905,21.9047619047619,22.8571428571429,1.9047619047619,25.7142857142857,5.71428571428571,0,0.952380952380952,6.66666666666667,0.952380952380952,59.0476190476191,33.3333333333333,31.4285714285714,20.2745487302891,19.1193636533435,40,1.03,1.03,157,625,625,1.03,157,2500,2500,45,24,21.8194169610863,55.2380952380952
"SMCR8_254 2009-06-16",0,0,0,9.52380952380952,13.3333333333333,7.61904761904762,5.71428571428571,19.047619047619,32.3809523809524,5.71428571428571,0,4.76190476190476,1.9047619047619,0,36.1904761904762,57.1428571428571,38.0952380952381,13.4723094438962,13.4723094438962,9,1.03,1.03,157,1187.49999999999,157,1.03,1.03,2500,2500,55,6,27.3861278752583,28.4313725490196
"SMCR8_254 2011-07-19",0,0,0,13.3333333333333,11.4285714285714,25.7142857142857,4.76190476190476,0.952380952380952,30.4761904761905,6.66666666666667,0,6.66666666666667,0,0,55.2380952380952,38.0952380952381,37.1428571428571,26.2817956710964,26.2817956710964,157,1.03,1.03,625,2500,1.03,0.03,0.03,40,157,38.5714285714286,28,30.8478086999272,24.7619047619048
"SMCR8_262 2009-06-07",0,0,1.9047619047619,3.80952380952381,7.61904761904762,2.85714285714286,0,1.9047619047619,50.4761904761905,30.4761904761905,0,0.952380952380952,0,0,14.2857142857143,82.8571428571429,80.9523809523809,1.09039860988108,0.922014221236553,1.03,0.03,0.03,1.03,625,157,1.03,40,157,625,53.3333333333333,3,25.1661147842358,13.3333333333333
"SMCR8_274 2010-06-17",1.9047619047619,5.71428571428571,0,4.76190476190476,15.2380952380952,34.2857142857143,11.4285714285714,10.4761904761905,13.3333333333333,1.9047619047619,0,0,0.952380952380952,7.61904761904762,73.3333333333333,25.7142857142857,15.2380952380952,79.5279367709556,55.7393186768677,157,1.03,9,625,2500,1.03,1.03,1.03,1.03,9,36.25,36,25.7008893676019,21.9047619047619
"SMCR8_275 2009-06-09",0,0,1.9047619047619,0,15.2380952380952,18.0952380952381,0,0.952380952380952,37.1428571428571,25.7142857142857,0,0,0.952380952380952,0,33.3333333333333,63.8095238095238,62.8571428571429,3.32740393463962,2.87579717778554,1.03,0.03,0.03,157,625,1.03,1.03,1.03,9,157,36.1111111111111,18,32.1099011464375,59.0476190476191
"SMCR8_289 2009-06-03",0,0,0,0,1.9047619047619,4.76190476190476,19.047619047619,20,45.7142857142857,4.76190476190476,0.952380952380952,0.952380952380952,1.9047619047619,0,25.7142857142857,70.4761904761905,50.4761904761905,4.37760796406888,4.07783028872591,1.03,1.03,1.03,40,40,157,40,40,625,625,68.75,4,17.5,68.2692307692308
"SMCR8_299 2009-06-09",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,40,0.03,1.03,157,625,NA,0,NA,0
"SMCR8_312 2009-06-14",0,0,0,0,0,0,0.952380952380952,2.85714285714286,80.9523809523809,6.66666666666667,0,0.952380952380952,7.61904761904762,0,0.952380952380952,90.4761904761905,87.6190476190476,0.884771763569766,0.884771763569766,1.03,1.03,1.03,1.03,1.03,0.03,0.03,0.03,0.03,1.03,NA,0,NA,29.5238095238095
"SMCR8_312 2011-07-26",0,0,0,0.952380952380952,0,0,0,0,95.2380952380952,0.952380952380952,0,1.9047619047619,0.952380952380952,0,0.952380952380952,96.1904761904762,96.1904761904762,1.07391143799844,1.07391143799844,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,NA,0,NA,33.3333333333333
"SMCR8_317 2009-06-03",0,0,0,2.85714285714286,33.3333333333333,10.4761904761905,5.71428571428571,12.3809523809524,25.7142857142857,2.85714285714286,0,2.85714285714286,3.80952380952381,0,52.3809523809524,40.9523809523809,28.5714285714286,33.9322162929982,33.9322162929982,98.5,1.03,1.03,625,625,98.5,1.03,40,157,625,32.2727272727273,11,31.8875866414845,38.4615384615385
"SMCR8_327 2009-06-28",0,0,0,0,1.92307692307692,2.88461538461538,9.61538461538461,25.9615384615385,59.6153846153846,0,0,0,0,0,14.4230769230769,85.5769230769231,59.6153846153846,0,0,1.03,1.03,1.03,9,40,1.03,0,0,7.0075,9,55,3,22.9128784747792,0
"SMCR8_333 2009-06-17",0,0,0,4.76190476190476,9.52380952380952,22.8571428571429,46.6666666666667,7.61904761904762,8.57142857142857,0,0,0,0,0,83.8095238095238,16.1904761904762,8.57142857142857,56.4200407756607,56.4200407756607,40,9,40,157,625,1.03,0.03,1.03,157,625,20.8333333333333,12,27.122058561364,0
"SMCR8_339 2009-06-08",0,0,0,0,2.85714285714286,17.1428571428571,20,20.952380952381,6.66666666666667,14.2857142857143,0,4.76190476190476,13.3333333333333,0,40,41.9047619047619,20.952380952381,8.46980382269837,8.46980382269837,9,0.03,3.0225,40,157,157,0.03,1.03,157,157,39.6428571428571,14,21.164582689946,76.7676767676768
"SMCR8_339 2011-07-25",0,0,0.952380952380952,0,0,22.8571428571429,19.047619047619,2.85714285714286,17.1428571428571,20,0,0.952380952380952,16.1904761904762,0,41.9047619047619,40,37.1428571428571,4.84351184268028,4.46159296392016,40,0.03,1.03,157,157,9,1.03,1.03,9,9,48.3333333333333,24,21.1961166801573,48.5714285714286
"SMCR8_344 2009-06-15",0,0,0,0,0,0.952380952380952,11.4285714285714,20.952380952381,38.0952380952381,18.0952380952381,0,0.952380952380952,9.52380952380952,0,12.3809523809524,77.1428571428571,56.1904761904762,1.40883138130818,1.40883138130818,1.03,0.03,1.03,9,40,1.03,0.230000000000001,1.03,40,40,80,1,NA,60.9523809523809
"SMCR8_356 2010-06-10",0,0,0,0,0,0,0,0,87.6190476190476,8.57142857142857,0,0,3.80952380952381,0,0,96.1904761904762,96.1904761904762,0.751607745881186,0.751607745881186,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,NA,0,NA,11.4285714285714
"SMCR8_376 2009-06-11",0,0,0,0,15.2380952380952,21.9047619047619,10.4761904761905,4.76190476190476,17.1428571428571,21.9047619047619,0,3.80952380952381,4.76190476190476,0,47.6190476190476,43.8095238095238,39.0476190476191,7.29291378650114,7.29291378650114,40,0.03,1.03,157,625,9,1.03,1.03,9,40,52.5,20,30.5002157024297,46.6666666666667
"SMCR8_396 2010-05-27",0,0,0,0,7.40740740740741,18.5185185185185,17.5925925925926,13.8888888888889,28.7037037037037,1.85185185185185,12.037037037037,0,0,0,43.5185185185185,44.4444444444444,30.5555555555556,28.5324510565937,13.8339895591151,40,1.03,1.03,157,5660,157,1.03,1.03,625,625,53.8095238095238,21,28.2800619653123,0
"SMCR8_404 2011-06-15",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,1.03,1.03,1.03,9,9,NA,0,NA,2.85714285714286
"SMCR8_407 2010-06-21",0,0,0,0,0.952380952380952,14.2857142857143,19.047619047619,20.952380952381,28.5714285714286,16.1904761904762,0,0,0,0,34.2857142857143,65.7142857142857,44.7619047619048,4.0042819248488,4.0042819248488,9,0.03,1.03,40,157,1.03,0.03,1.03,1.03,1.03,61.6666666666667,15,23.4266840122439,34.2857142857143
"SMCR8_415 2009-07-08",0,0,0,4.76190476190476,13.3333333333333,32.3809523809524,10.4761904761905,15.2380952380952,15.2380952380952,0.952380952380952,7.61904761904762,0,0,0,60.9523809523809,31.4285714285714,16.1904761904762,67.9623740517689,47.1924841795773,157,1.03,9,625,2500,1.03,0.03,1.03,9,40,43.1666666666667,30,25.2396558987055,0
"SMCR8_418 2009-06-08",0,0,0,0,0,0,0,0,96.1904761904762,2.85714285714286,0,0.952380952380952,0,0,0,99.0476190476191,99.0476190476191,0.930117307128618,0.930117307128618,1.03,1.03,1.03,1.03,1.03,NA,NA,NA,NA,NA,NA,0,NA,28.8461538461538
"SMCR8_418 2011-07-13",0,0,0,0,0,0,0.952380952380952,0.952380952380952,81.9047619047619,16.1904761904762,0,0,0,0,0.952380952380952,99.047619047619,98.0952380952381,0.614184307227872,0.614184307227872,1.03,0.03,1.03,1.03,1.03,NA,NA,NA,NA,NA,NA,0,NA,11.4285714285714
"SMCR8_436 2010-06-23",0,0,0,14.2857142857143,14.2857142857143,44.7619047619048,15.2380952380952,2.85714285714286,1.9047619047619,0.952380952380952,0,3.80952380952381,1.9047619047619,0,88.5714285714286,5.71428571428571,2.85714285714286,179.335944712654,179.335944712654,157,40,157,625,2500,NA,NA,NA,NA,NA,22.6808510638298,47,23.9375150202961,17.1428571428571
"SMCR8_439 2011-06-08",0,0,53.3333333333333,0,0,0,0,0,0,2.85714285714286,0,0,43.8095238095238,0,0,2.85714285714286,2.85714285714286,3051.83285549794,0.03,5660,5660,5660,5660,5660,NA,NA,NA,NA,NA,NA,0,NA,6.66666666666667
"SMCR8_445 2010-06-24",5.76923076923077,8.65384615384615,0,5.76923076923077,7.69230769230769,21.1538461538462,7.69230769230769,1.92307692307692,30.7692307692308,0,0,2.88461538461538,7.69230769230769,14.4230769230769,56.7307692307692,32.6923076923077,30.7692307692308,0,0,157,1.03,1.03,625,5660,NA,NA,NA,NA,NA,20.9090909090909,22,27.1957788932472,30.4761904761905
"SMCR8_453 2011-07-12",0,0,0,0,10.4761904761905,20,12.3809523809524,5.71428571428571,43.8095238095238,7.61904761904762,0,0,0,0,42.8571428571429,57.1428571428571,51.4285714285714,7.4912647334117,7.4912647334117,1.03,1.03,1.03,157,437.800000000004,NA,NA,NA,NA,NA,33.0952380952381,21,24.1596870052258,18.0952380952381
"SMCR8_467 2011-06-09",0,0,2.85714285714286,0,3.80952380952381,8.57142857142857,38.0952380952381,21.9047619047619,15.2380952380952,5.71428571428571,0,1.9047619047619,1.9047619047619,0,50.4761904761905,42.8571428571429,20.952380952381,15.178172090455,12.6618486117546,40,1.03,9,40,157,NA,NA,NA,NA,NA,59.4444444444444,9,17.0375402502174,21.9047619047619
"SMCR8_474 2009-07-05",0,0,0,27.6190476190476,19.047619047619,15.2380952380952,11.4285714285714,8.57142857142857,0.952380952380952,0,0,17.1428571428571,0,0,73.3333333333333,9.52380952380952,0.952380952380952,315.54217215081,315.54217215081,625,9,98.5,2500,2500,NA,NA,NA,NA,NA,26.8571428571429,14,29.9200399600133,31.4285714285714
"SMCR8_483 2011-06-06",0,0,0,0,4.76190476190476,12.3809523809524,38.0952380952381,16.1904761904762,15.2380952380952,1.9047619047619,0,0,11.4285714285714,0,55.2380952380952,33.3333333333333,17.1428571428571,19.5082272629921,19.5082272629921,40,1.03,9,40,157,NA,NA,NA,NA,NA,47.5,14,32.269895473121,27.6190476190476
"SMCR8_494 2011-06-20",0,0,2.85714285714286,0,0,0,0,0.952380952380952,92.3809523809524,0,0,0,3.80952380952381,0,0,93.3333333333333,92.3809523809524,1.35908481576832,1.05303644244506,1.03,1.03,1.03,1.03,1.03,NA,NA,NA,NA,NA,NA,0,NA,20.952380952381
"SMCR8_501 2011-06-14",0,0,0,20.952380952381,18.0952380952381,33.3333333333333,20,2.85714285714286,4.76190476190476,0,0,0,0,0,92.3809523809524,7.61904761904762,4.76190476190476,198.666389136943,198.666389136943,157,40,40,625,2500,NA,NA,NA,NA,NA,23.75,36,17.6625107420855,2.85714285714286
"SMCR8_511 2011-06-09",0,0,0,0,1.9047619047619,20.952380952381,48.5714285714286,11.4285714285714,15.2380952380952,1.9047619047619,0,0,0,0,71.4285714285714,28.5714285714286,17.1428571428571,23.6317978771242,23.6317978771242,40,1.03,9,40,157,NA,NA,NA,NA,NA,53.9130434782609,23,25.4931595878336,12.3809523809524
"SMCR8_512 2011-07-19",2.85714285714286,0,0,29.5238095238095,22.8571428571429,22.8571428571429,4.76190476190476,0,14.2857142857143,0,0,1.9047619047619,0.952380952380952,2.85714285714286,82.8571428571429,14.2857142857143,14.2857142857143,250.058017648734,227.502920663889,625,1.03,157,2500,2500,NA,NA,NA,NA,NA,24.2307692307692,26,25.3650274075274,12.3809523809524
"SMCR8_513 2009-06-22",0,0.952380952380952,0,30.4761904761905,15.2380952380952,5.71428571428571,0.952380952380952,0.952380952380952,36.1904761904762,6.66666666666667,0,1.9047619047619,0.952380952380952,0.952380952380952,53.3333333333333,43.8095238095238,42.8571428571429,39.435349427801,37.5430838568988,157,1.03,1.03,2500,2500,NA,NA,NA,NA,NA,60,1,NA,16.3461538461538
"SMCR8_521 2011-06-06",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,NA,NA,NA,NA,NA,NA,0,NA,20.952380952381
"SMCR8_528 2011-07-11",0,0,0.952380952380952,0,3.80952380952381,16.1904761904762,16.1904761904762,0,26.6666666666667,27.6190476190476,0,4.76190476190476,3.80952380952381,0,36.1904761904762,54.2857142857143,54.2857142857143,2.35423653427571,2.16900711033698,1.03,0.03,0.03,40,157,NA,NA,NA,NA,NA,36.6666666666667,18,23.9484741009674,41.9047619047619
"SMCR8_533 2011-06-07",0,0,0,1.9047619047619,14.2857142857143,38.0952380952381,27.6190476190476,3.80952380952381,11.4285714285714,0,0,2.85714285714286,0,0,81.9047619047619,15.2380952380952,11.4285714285714,68.1304724491963,68.1304724491963,157,1.03,40,157,625,NA,NA,NA,NA,NA,36.625,40,32.6674679388908,6.66666666666667
"SMCR8_549 2011-06-13",0,0,40,0,0,0,1.9047619047619,6.66666666666667,51.4285714285714,0,0,0,0,0,1.9047619047619,58.0952380952381,51.4285714285714,39.9815999586297,1.4719373593519,1.03,1.03,1.03,5660,5660,NA,NA,NA,NA,NA,NA,0,NA,19.047619047619
"SMCR8_558 2011-08-08",0,0,56.1904761904762,0,0,0,0,0,0,0,0,0,43.8095238095238,0,0,0,0,5660,NA,5660,5660,5660,5660,5660,NA,NA,NA,NA,NA,NA,0,NA,11.4285714285714
"SMCR8_566 2011-06-15",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660.00000000001,NA,5660,5660,5660,5660,5660,NA,NA,NA,NA,NA,NA,0,NA,8.57142857142857
"SMCR8_572 2009-06-30",0,0,0,0,0.952380952380952,13.3333333333333,2.85714285714286,15.2380952380952,59.0476190476191,8.57142857142857,0,0,0,0,17.1428571428571,82.8571428571429,67.6190476190476,2.44142386621548,2.44142386621548,1.03,1.03,1.03,9,157,NA,NA,NA,NA,NA,40.8333333333333,12,32.1101324516204,24.5098039215686
"SMCR8_575 2011-06-07",0,0,0,5.71428571428571,26.6666666666667,37.1428571428571,23.8095238095238,1.9047619047619,2.85714285714286,0,0,1.9047619047619,0,0,93.3333333333333,4.76190476190476,2.85714285714286,157.468194908127,157.468194908127,157,40,40,625,625,NA,NA,NA,NA,NA,32.0512820512821,39,28.4623007520925,1.9047619047619
"SMCR8_590 2011-07-20",0,0,0,2.85714285714286,10.4761904761905,26.6666666666667,11.4285714285714,1.9047619047619,20,17.1428571428571,0,6.66666666666667,2.85714285714286,0,51.4285714285714,39.0476190476191,37.1428571428571,10.3513362882735,10.3513362882735,40,0.03,1.03,157,625,NA,NA,NA,NA,NA,41.25,28,23.1190557925868,30.4761904761905
"SMCR8_593 2011-06-13",0,0,5.71428571428571,0,0,0,0,0,11.4285714285714,44.7619047619048,0,0,38.0952380952381,0,0,56.1904761904762,56.1904761904762,0.176858238943788,0.0615843363297882,0.03,0.03,0.03,1.03,1.03,NA,NA,NA,NA,NA,NA,0,NA,17.1428571428571
"SMCR8_594 2011-06-20",0,0,1.9047619047619,0,0,0,0,0,96.1904761904762,0,0,1.9047619047619,0,0,0,96.1904761904762,96.1904761904762,1.21746975251503,1.03,1.03,1.03,1.03,1.03,1.03,NA,NA,NA,NA,NA,NA,0,NA,25.7142857142857
