"","XMIAT.result","XMIAT.count","XMIAT.sd","XMIATP.result","XMIATP.count","XMIATP.sd","PCT_MIATP.result","PCT_MIAT1.result","PCT_MIAT1P.result","PCT_MAA.result","PCT_MCP.result","PCT_MAU.result","PCT_MAP.result","PCT_NSA.result"
"SMC04749 2009-06-23",0.191176470588235,85,0.119815450994097,0.257936507936508,63,0.0441828579428256,74.1176470588235,0,0,38.0952380952381,20.952380952381,9.52380952380952,43.8095238095238,44.2307692307692
"SMC04756 2010-07-07",0.0238095238095238,105,0.0737378536592371,0.25,10,0,9.52380952380952,0,0,1.9047619047619,9.52380952380952,0.952380952380952,2.85714285714286,2.85714285714286
"SMC04795 2011-07-14",0.0346534653465347,101,0.127621035542231,0.5,7,0,6.93069306930693,0,0,3.88349514563107,0,0,3.96039603960396,4.04040404040404
"SMC04932 2010-07-12",0.113095238095238,84,0.183690259138454,0.365384615384615,26,0.127097781860449,30.952380952381,0,0,6.73076923076923,15.2380952380952,10.5769230769231,16.3461538461538,16.504854368932
"SMC05109 2009-06-23",0.0833333333333333,105,0.118416366678918,0.25,35,0,33.3333333333333,0,0,43.8095238095238,57.1428571428571,34.2857142857143,63.8095238095238,63.8095238095238
"SMC05199 2011-07-06",0,103,0,0,0,NA,0,0,0,46.6019417475728,0.970873786407767,0.970873786407767,48.0392156862745,49.4949494949495
"SMC05243 2010-06-10",0.0140449438202247,89,0.06908030736896,0.3125,4,0.125,4.49438202247191,0,0,4.04040404040404,9.09090909090909,7.07070707070707,11.7021276595745,12.3595505617978
"SMC05402 2011-07-28",0.55050505050505,99,1.39193183457994,0.736486486486487,74,1.56912193614767,74.7474747474748,7.07070707070707,9.45945945945946,11.8811881188119,34.6534653465347,0,12.2448979591837,20.4301075268817
"SMC05407 2011-07-21",0.00265957446808511,94,0.0257855311564698,0.25,1,NA,1.06382978723404,0,0,30.5263157894737,0,0,32.5842696629214,38.1578947368421
"SMC05524 2011-06-30",0.0238095238095238,105,0.0737378536592371,0.25,10,0,9.52380952380952,0,0,26.6666666666667,18.0952380952381,8.57142857142857,32.3809523809524,32.3809523809524
"SMC05702 2010-06-07",2.18157894736842,95,1.18245265821249,2.18157894736842,95,1.18245265821249,100,67.3684210526316,67.3684210526316,7.36842105263158,0,0,8.13953488372093,84.8101265822785
"SMC05759 2010-06-21",0.0380952380952381,105,0.118994951719804,0.363636363636364,11,0.130558241966773,10.4761904761905,0,0,62.8571428571429,15.2380952380952,5.71428571428571,64.7619047619048,64.7619047619048
"SMC06019 2010-06-17",0.0504807692307692,104,0.100844779386439,0.25,21,0,20.1923076923077,0,0,14.4230769230769,0,36.5384615384615,45.6310679611651,46.078431372549
"SMC06216 2009-05-26",0.00245098039215686,102,0.0247536885744169,0.25,1,NA,0.980392156862745,0,0,45.0980392156863,0,11.7647058823529,50,52.0833333333333
"SMC06458 2010-06-06",0.514285714285714,105,0.249587571894027,0.514285714285714,105,0.249587571894027,100,0.952380952380952,0.952380952380952,83.8095238095238,92.3809523809524,10.4761904761905,86.6666666666667,87.6190476190476
"SMC06467 2010-06-28",0.0214285714285714,105,0.0703210846407743,0.25,9,0,8.57142857142857,0,0,12.3809523809524,3.80952380952381,25.7142857142857,35.2380952380952,35.2380952380952
"SMC06653 2010-07-01",0.137019230769231,104,0.516569866340511,0.95,15,1.06569896580333,14.4230769230769,2.88461538461538,20,20,13.3333333333333,0,20,21.9047619047619
"SMC06714 2010-06-06",0.509523809523809,105,0.252210919639392,0.509523809523809,105,0.252210919639392,100,0.952380952380952,0.952380952380952,3.80952380952381,23.8095238095238,84.7619047619048,85.7142857142857,85.7142857142857
"SMC06863 2011-07-21",0,103,0,0,0,NA,0,0,0,28.1553398058252,0,0.970873786407767,29.7029702970297,30
"SMC06926 2009-07-01",0.364077669902913,103,0.294510018116512,0.375,100,0.291937104060571,97.0873786407767,0.970873786407767,1,10.4761904761905,2.85714285714286,0,10.4761904761905,11.5384615384615
"SMC08150 2010-06-03",0.394230769230769,104,0.15061487121932,0.418367346938776,98,0.117838731993505,94.2307692307692,0,0,40.9523809523809,1.9047619047619,24.7619047619048,54.2857142857143,54.2857142857143
"SMC08335 2010-07-07",0.0119047619047619,84,0.0535594746655403,0.25,4,0,4.76190476190476,0,0,25,6.45161290322581,0,27.710843373494,32.3943661971831
"SMC08426 2010-06-08",0.864077669902913,103,0.886152110269842,0.864077669902913,103,0.886152110269842,100,14.5631067961165,14.5631067961165,16.1904761904762,30.4761904761905,3.80952380952381,20,32.0388349514563
"SMC08845 2009-06-22",0.25,7,0,0.25,7,0,100,0,0,25.9615384615385,25,3.84615384615385,28.8461538461538,28.8461538461538
"SMC09162 2011-08-01",1.0171568627451,102,1.08103578626707,1.0479797979798,99,1.08248861029779,97.0588235294118,22.5490196078431,23.2323232323232,18.0952380952381,35.2380952380952,0,18.0952380952381,36.1904761904762
"SMC09286 2010-06-09",0.505494505494505,91,0.394366619435558,0.522727272727273,88,0.389584887457156,96.7032967032967,2.1978021978022,2.27272727272727,12.3809523809524,50.4761904761905,0,12.3809523809524,14.2857142857143
"SMC09534 2009-06-17",1.9952380952381,105,1.2374276165607,2.01442307692308,104,1.22762840818731,99.0476190476191,60,60.5769230769231,97.1428571428571,0,0,97.1428571428571,98.0952380952381
"SMC09564 2010-06-01",0.0863095238095238,84,0.157608480613247,0.329545454545455,22,0.119182823655699,26.1904761904762,0,0,20.4819277108434,5.76923076923077,20.4819277108434,41.8918918918919,57.4074074074074
"SMC09591 2010-06-03",0.242857142857143,105,0.507701673240289,0.472222222222222,54,0.628840402305964,51.4285714285714,2.85714285714286,5.55555555555556,6.66666666666667,2.85714285714286,0,6.66666666666667,9.52380952380952
"SMC09698 2010-06-09",0.154761904761905,105,0.160306768644559,0.290178571428571,56,0.0926477409120368,53.3333333333333,0,0,0,12.3809523809524,0,0,0
"SMC10146 2011-06-28",0.0404040404040404,99,0.092492903113513,0.25,16,0,16.1616161616162,0,0,16,22,3,19,19.1919191919192
"SMC10189 2010-06-24",0.00238095238095238,105,0.0243975018237133,0.25,1,NA,0.952380952380952,0,0,0,27.6190476190476,0.952380952380952,0.952380952380952,0.952380952380952
"SMC10685 2010-07-01",0.0985576923076923,104,0.331256561083161,0.569444444444444,18,0.617189762240414,17.3076923076923,0.961538461538462,5.55555555555556,2.9126213592233,20.952380952381,0,2.97029702970297,4
"SMC11394 2011-06-30",0.115384615384615,104,0.147483242931127,0.27906976744186,43,0.081088251556072,41.3461538461538,0,0,11.4285714285714,7.61904761904762,0.952380952380952,12.3809523809524,12.5
"SMC11581 2009-06-29",0.507142857142857,105,0.687681045093014,0.560526315789474,95,0.702120448569981,90.4761904761905,6.66666666666667,7.36842105263158,46.6666666666667,0,0,46.6666666666667,52.3809523809524
"SMC11727 2010-06-09",0.103260869565217,92,0.178332377020386,0.365384615384615,26,0.127097781860449,28.2608695652174,0,0,32.6315789473684,10.4761904761905,2.10526315789474,37.5,43.421052631579
"SMC12862 2011-06-27",0,105,0,0,0,NA,0,0,0,70.4761904761905,0,0,70.4761904761905,70.4761904761905
"SMC15677 2009-06-29",1.09285714285714,105,1.27487609826762,1.23387096774194,93,1.28896152357495,88.5714285714286,30.4761904761905,34.4086021505376,54.2857142857143,0,0,54.2857142857143,67.6190476190476
"SMC16266 2011-08-01",1.53865979381443,97,1.25951596925332,1.57105263157895,95,1.25247794704687,97.9381443298969,42.2680412371134,43.1578947368421,0,3.03030303030303,0,0,47.1264367816092
"SMC16832 2010-06-18",0,105,0,0,0,NA,0,0,0,60,0,100,100,100
"SMC16980 2011-07-06",0,102,0,0,0,NA,0,0,0,46.078431372549,5.88235294117647,0.980392156862745,47.5247524752475,49.4845360824742
"SMC17056 2009-07-02",0.473039215686274,102,0.463930238046235,0.49234693877551,98,0.463144343068449,96.078431372549,2.94117647058824,3.06122448979592,40,53.3333333333333,0,40,44.1176470588235
"SMC20032 2010-06-18",0,105,0,0,0,NA,0,0,0,60,0,98.0952380952381,98.0952380952381,98.0952380952381
"SMC21822 2010-06-21",0,76,0,0,0,NA,0,0,0,43.4782608695652,4.34782608695652,1.08695652173913,47.6744186046512,56.9444444444444
"SMC24222 2010-06-21",0,98,0,0,0,NA,0,0,0,57.1428571428571,0.952380952380952,0,57.1428571428571,57.1428571428571
"SMC25288 2011-06-30",0.141826923076923,104,0.423468719224117,0.433823529411765,34,0.655133642188035,32.6923076923077,1.92307692307692,5.88235294117647,3.84615384615385,0,0,3.88349514563107,5.88235294117647
"SMC26288 2009-05-12",0.0119047619047619,105,0.0534950615638641,0.25,5,0,4.76190476190476,0,0,43.8095238095238,0.952380952380952,0.952380952380952,43.8095238095238,43.8095238095238
"SMC26909 2010-05-31",0.019047619047619,105,0.0961721594282059,0.5,4,0,3.80952380952381,0,0,14.2857142857143,40,0,14.2857142857143,14.2857142857143
"SMC27709 2010-05-31",0.00476190476190476,105,0.0487950036474267,0.5,1,NA,0.952380952380952,0,0,0,29.5238095238095,0.952380952380952,0.952380952380952,0.952380952380952
"SMC32718 2010-06-03",0.379807692307692,104,0.287229757393775,0.379807692307692,104,0.287229757393775,100,0.961538461538462,0.961538461538462,5.76923076923077,53.3333333333333,1.92307692307692,7.76699029126214,8.82352941176471
"SMC32897 2010-06-21",0.336309523809524,84,0.519925341632873,0.357594936708861,79,0.529095055174334,94.0476190476191,3.57142857142857,3.79746835443038,42.8571428571429,20.952380952381,0,42.8571428571429,43.8095238095238
"SMC34888 2010-06-24",0.0166666666666667,105,0.0716114874039433,0.291666666666667,6,0.102062072615966,5.71428571428571,0,0,32.3809523809524,8.57142857142857,0,32.3809523809524,32.3809523809524
"SMC35697 2010-06-10",0.076530612244898,98,0.162170217566607,0.375,20,0.128247294010644,20.4081632653061,0,0,66.6666666666667,5.8252427184466,18.6274509803922,73.5294117647059,80.6451612903226
"SMCR8_124 2009-06-24",0.554761904761905,105,2.76894283327038,1.49358974358974,39,4.42090100793914,37.1428571428571,4.76190476190476,12.8205128205128,0,31.7307692307692,0,0,4.76190476190476
"SMCR8_184 2009-07-07",0.288690476190476,84,0.16231591806598,0.336805555555556,72,0.119857032074531,85.7142857142857,0,0,38.2352941176471,15.5339805825243,0,38.2352941176471,40.625
"SMCR8_218 2009-06-23",1.87380952380952,105,5.395212867575,3.45175438596491,57,6.96522590209161,54.2857142857143,12.3809523809524,22.8070175438596,1.9047619047619,7.69230769230769,0,1.9047619047619,14.2857142857143
"SMCR8_219 2009-07-06",0.196875,80,0.136024883706408,0.271551724137931,58,0.0707801569015659,72.5,0,0,4.76190476190476,1.9047619047619,0,4.76190476190476,5.05050505050505
"SMCR8_327 2009-06-28",0,105,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA
"SMCR8_474 2009-07-05",0.236702127659574,94,0.157120516020551,0.304794520547945,73,0.104138123943383,77.6595744680851,0,0,1.9047619047619,0,0,1.9047619047619,2.10526315789474
"SMCR8_513 2009-06-22",0.0946601941747573,103,0.144831311842978,0.286764705882353,34,0.0898726569883927,33.0097087378641,0,0,0,10.4761904761905,0,0,0
"SMCR8_572 2009-06-30",2.93556701030928,97,6.50813576883327,3.74671052631579,76,7.15093157346797,78.3505154639175,17.5257731958763,22.3684210526316,59.6153846153846,75,0,59.6153846153846,72.1649484536082
"SMCR8_600 2009-06-28",1.88563829787234,94,3.44497157580253,2.60661764705882,68,3.81652831627615,72.3404255319149,29.7872340425532,41.1764705882353,0,3.80952380952381,0,0,29.7872340425532
"SMCR8_601 2009-06-24",1.05238095238095,105,1.53512372578885,1.07281553398058,103,1.54294372171631,98.0952380952381,20.952380952381,21.3592233009709,0,0,0,0,20.952380952381
"SMCR8_605 2009-07-01",0.183139534883721,86,0.173308712166245,0.308823529411765,51,0.107100832094312,59.3023255813954,0,0,3.92156862745098,51.4285714285714,0,3.92156862745098,4
"SMCR8_613 2009-06-29",1.63095238095238,105,3.75097667379124,3.00438596491228,57,4.68291233313197,54.2857142857143,28.5714285714286,52.6315789473684,4.76190476190476,3.80952380952381,0,4.76190476190476,31.4285714285714
"SMCR8_688 2009-07-01",0.140625,96,0.157331781511824,0.287234042553192,47,0.0899686449646807,48.9583333333333,0,0,0,0,0,0,0
"VA_RC 2010-06-02",0.0247524752475248,101,0.0968565336919089,0.357142857142857,7,0.133630620956212,6.93069306930693,0,0,25.7425742574257,5.71428571428571,23.7623762376238,47.4747474747475,50
