"","XFC_AQM.result","XFC_AQM.count","XFC_AQM.sd","XFC_HUM.result","XFC_HUM.count","XFC_HUM.sd","XFC_RCK.result","XFC_RCK.count","XFC_RCK.sd","XFC_ALG.result","XFC_ALG.count","XFC_ALG.sd","XFC_LWD.result","XFC_LWD.count","XFC_LWD.sd","XFC_LTR.result","XFC_LTR.count","XFC_LTR.sd","XFC_OHV.result","XFC_OHV.count","XFC_OHV.sd","XFC_BRS.result","XFC_BRS.count","XFC_BRS.sd","XFC_UCB.result","XFC_UCB.count","XFC_UCB.sd","XFC_BIG.result","XFC_NAT_EMAP.result","XFC_NAT_SWAMP.result","CFC_AQM.result","CFC_HUM.result","CFC_RCK.result","CFC_ALG.result","CFC_LWD.result","CFC_LTR.result","CFC_OHV.result","CFC_BRS.result","CFC_UCB.result","CFC_ALL_EMAP.result","CFC_ALL_SWAMP.result"
"SMC03944 2010-07-12",1.81818181818182,11,2.52262489554756,87.5,11,0,0,11,0,5,11,0,0,11,0,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,0,11,0,87.5,0.454545454545455,2.27272727272727,4,11,0,11,0,0,0,1,0,4,4
"SMC03971 2011-07-11",8.63636363636364,11,10.7449776851581,0,11,0,5,11,0,40.2272727272727,11,30.932477783362,0,11,0,0,11,0,1.36363636363636,11,2.33549683248457,0.454545454545455,11,1.50755672288882,0,11,0,5,6.81818181818182,15.4545454545455,7,0,11,11,0,0,3,1,0,5,5
"SMC03988 2011-06-29",5,11,0,0,11,0,2.27272727272727,11,2.61116483933547,24.7727272727273,11,22.7336354729766,0.454545454545455,11,1.50755672288882,12.2727272727273,11,10.0904995821903,17.0454545454545,11,16.6139317222844,5,11,0,5.90909090909091,11,6.64009857539096,8.63636363636364,30.6818181818182,47.9545454545455,11,0,5,11,1,11,11,11,9,7,8
"SMC04047 2009-05-14",2.27272727272727,11,2.61116483933547,0,11,0,82.0454545454545,11,12.1355975243384,87.5,11,0,5,11,0,0,11,0,4.54545454545455,11,1.50755672288882,0,11,0,0,11,0,87.0454545454545,91.5909090909091,93.8636363636364,5,0,11,11,11,0,10,0,0,5,5
"SMC04054 2009-05-27",3.63636363636364,11,2.33549683248457,0,11,0,0,11,0,3.18181818181818,11,2.52262489554756,4.54545454545455,11,10.1129979369486,23.6363636363636,11,19.2146960802024,57.0454545454545,11,19.7742946087269,22.7272727272727,11,27.0290248033143,18.4090909090909,11,16.7433840394022,22.9545454545455,102.727272727273,130,8,0,0,7,2,11,11,11,10,6,7
"SMC04134 2011-07-26",10.4545454545455,11,9.34198732993828,0,11,0,46.8181818181818,11,19.0095669693877,21.3636363636364,11,8.0903983495589,0.454545454545455,11,1.50755672288882,10.4545454545455,11,9.34198732993828,6.81818181818182,11,6.03022689155527,5,11,0,0,11,0,47.2727272727273,59.0909090909091,80,11,0,11,11,1,11,11,11,0,6,7
"SMC04175 2009-06-11",53.8636363636364,11,26.0375602823027,0.454545454545455,11,1.50755672288882,11.3636363636364,11,10.9751786069542,27.9545454545455,11,21.2078458894987,6.81818181818182,11,6.03022689155527,8.63636363636364,11,8.0903983495589,42.5,11,21.8231528427952,0,11,0,0,11,0,18.6363636363636,60.6818181818182,123.181818181818,11,1,9,10,11,11,11,0,0,6,7
"SMC04239 2009-06-11",14.0909090909091,11,10.4446593573419,0,11,0,20,11,20.5851888502389,37.7272727272727,11,23.860389389492,5,11,0,5,11,0,17.7272727272727,11,10.0904995821903,0,11,0,0,11,0,25,42.7272727272727,61.8181818181818,11,0,11,11,11,11,11,0,0,5,6
"SMC04264 2010-07-09",6.36363636363636,11,6.36038878171338,0,11,0,2.72727272727273,11,2.61116483933547,30.2272727272727,11,19.1524980568641,0,11,0,15.9090909090909,11,21.5137376829529,8.63636363636364,11,8.0903983495589,4.54545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,3.63636363636364,16.8181818181818,39.0909090909091,10,0,6,11,0,10,11,10,2,6,7
"SMC04308 2009-06-17",8.63636363636364,11,8.0903983495589,0,11,0,22.2727272727273,11,27.3964994446039,54.0909090909091,11,22.0020660186926,6.36363636363636,11,6.36038878171338,5.90909090909091,11,6.64009857539096,13.4090909090909,11,16.6685604984626,0,11,0,3.63636363636364,11,7.44678087864451,32.2727272727273,45.6818181818182,60.2272727272727,11,0,10,11,10,9,11,0,4,6,7
"SMC04383 2010-06-09",4.54545454545455,11,1.50755672288882,0,11,0,62.5,11,23.318447632722,22.5,11,14.790199457749,0,11,0,4.54545454545455,11,1.50755672288882,8.63636363636364,11,8.0903983495589,5,11,0,0,11,0,62.5,76.1363636363636,85.2272727272727,10,0,11,11,0,10,11,11,0,5,6
"SMC04399 2009-06-11",43.8636363636364,11,19.6965617673376,0,10,NA,11.5909090909091,11,17.8280932544933,8.18181818181818,11,8.44770006354607,5,11,0,4.5,10,NA,28.25,10,NA,0,11,0,0.5,10,NA,17.0909090909091,45.3409090909091,93.7045454545455,11,0,7,10,11,9,10,0,1,6,7
"SMC04426 2011-07-25",28.4090909090909,11,20.5934676315309,0,11,0,56.5909090909091,11,27.9569474208274,8.63636363636364,11,8.0903983495589,0,11,0,8.63636363636364,11,8.0903983495589,12.2727272727273,11,10.0904995821903,0.454545454545455,11,1.50755672288882,0,11,0,56.5909090909091,69.3181818181818,106.363636363636,11,0,11,11,0,11,11,1,0,5,6
"SMC04661 2011-07-18",12.2727272727273,11,10.0904995821903,0,11,0,26.1363636363636,11,12.0085197028837,14.0909090909091,11,10.4446593573419,0,11,0,6.36363636363636,11,6.36038878171338,10,11,9.74679434480896,4.54545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,26.5909090909091,41.1363636363636,59.7727272727273,11,0,11,11,0,10,10,10,1,6,7
"SMC04682 2011-07-25",8.63636363636364,11,8.0903983495589,0,11,0,70.6818181818182,11,25.4973260630137,22.5,11,14.790199457749,0,11,0,8.63636363636364,11,8.0903983495589,10.4545454545455,11,9.34198732993828,3.63636363636364,11,2.33549683248457,0,11,0,70.6818181818182,84.7727272727273,102.045454545455,11,0,11,11,0,11,11,8,0,5,6
"SMC04748 2009-07-02",37.9545454545455,11,19.583736295016,0,11,0,0,11,0,17.7272727272727,11,10.0904995821903,0,11,0,4.54545454545455,11,1.50755672288882,4.54545454545455,11,7.22998805481221,0,11,0,4.09090909090909,11,2.02259958738973,4.09090909090909,8.63636363636364,51.1363636363636,11,0,0,11,0,10,6,0,9,4,5
"SMC04749 2009-06-23",12.2727272727273,11,10.0904995821903,0.454545454545455,11,1.50755672288882,0,11,0,26.5909090909091,11,22.1436426337427,0,11,0,0,11,0,5,11,0,25,11,0,0,11,0,0.454545454545455,30,42.2727272727273,11,1,0,10,0,0,11,11,0,5,5
"SMC04756 2010-07-07",15.9090909090909,11,10.4446593573419,0,11,0,0,11,0,6.81818181818182,11,6.03022689155527,0,11,0,5,11,0,22.5,11,14.790199457749,5,11,0,0,11,0,0,27.5,48.4090909090909,11,0,0,11,0,11,11,11,0,4,5
"SMC04795 2011-07-14",0.909090909090909,11,2.02259958738973,0,11,0,20.6818181818182,11,15.656105402163,5.90909090909091,11,6.64009857539096,0,11,0,3.18181818181818,11,2.52262489554756,67,10,NA,10.4545454545455,11,9.34198732993828,1.36363636363636,11,2.33549683248457,22.0454545454545,99.5,103.590909090909,2,0,11,9,0,7,10,11,3,6,7
"SMC04932 2010-07-12",17.9545454545455,11,24.8198051417155,0,11,0,8.63636363636364,11,8.0903983495589,8.63636363636364,11,8.0903983495589,0,11,0,1.81818181818182,11,2.52262489554756,20,11,20.5851888502389,5,11,0,5.45454545454545,11,9.86269371281129,14.0909090909091,39.0909090909091,58.8636363636364,11,0,11,11,0,4,11,11,4,6,7
"SMC05109 2009-06-23",38.4090909090909,11,26.7925532394901,0,11,0,0,11,0,32.9545454545455,11,24.7441453130377,0,11,0,6.36363636363636,11,6.36038878171338,55.6818181818182,11,34.7687163462161,10.4545454545455,11,9.34198732993828,1.36363636363636,11,2.33549683248457,1.36363636363636,67.5,112.272727272727,10,0,0,11,0,10,11,11,3,5,6
"SMC05199 2011-07-06",5,11,0,0,11,0,21.3636363636364,11,8.0903983495589,27.9545454545455,11,9.79911869877732,0,11,0,19.5454545454545,11,9.34198732993828,23.6363636363636,11,19.2146960802024,8.63636363636364,11,8.0903983495589,5,11,0,26.3636363636364,58.6363636363636,83.1818181818182,11,0,11,11,0,11,11,11,11,6,7
"SMC05243 2010-06-10",27.9545454545455,11,9.79911869877732,0,11,0,7.27272727272727,11,9.04534033733291,11.8181818181818,11,10.5528970602217,0,11,0,5,11,0,19.5454545454545,11,9.34198732993828,5,11,0,0,11,0,7.27272727272727,31.8181818181818,64.7727272727273,11,0,8,10,0,11,11,11,0,5,6
"SMC05402 2011-07-28",17.7272727272727,11,10.0904995821903,0,11,0,49.5454545454545,11,22.5227158058864,5.90909090909091,11,6.64009857539096,0,11,0,8.63636363636364,11,8.0903983495589,11.8181818181818,11,10.5528970602217,2.27272727272727,11,2.61116483933547,0.909090909090909,11,2.02259958738973,50.4545454545455,64.5454545454545,90.9090909090909,11,0,11,9,0,11,10,5,2,6,7
"SMC05407 2011-07-21",5,11,0,0,11,0,65.4545454545455,11,19.9003197781525,12.2727272727273,11,10.0904995821903,0,11,0,5,11,0,5,11,0,5,11,0,5,11,0,70.4545454545455,80.4545454545455,90.4545454545455,11,0,11,11,0,11,11,11,11,6,7
"SMC05524 2011-06-30",19.5454545454545,11,9.34198732993828,0,11,0,0,11,0,40.9090909090909,11,19.8831815635956,0,11,0,1.81818181818182,11,2.52262489554756,5,11,7.07106781186548,5,11,0,0.454545454545455,11,1.50755672288882,0.454545454545455,10.4545454545455,31.8181818181818,11,0,0,11,0,4,7,11,1,5,6
"SMC05702 2010-06-07",6.59090909090909,11,17.0393928615696,3.18181818181818,11,7.50757193529548,6.81818181818182,11,9.29320377284585,0.909090909090909,11,2.02259958738973,0,11,0,8.63636363636364,11,8.0903983495589,45.2272727272727,11,25.4571833048784,5.90909090909091,11,6.64009857539096,6.81818181818182,11,9.29320377284585,16.8181818181818,64.7727272727273,80,4,3,7,2,0,11,11,9,7,7,8
"SMC05759 2010-06-21",1.36363636363636,11,2.33549683248457,0,11,0,2.72727272727273,11,2.61116483933547,56.8181818181818,11,24.2149465488495,0,11,0,12.2727272727273,11,10.0904995821903,14.0909090909091,11,10.4446593573419,0,11,0,0.454545454545455,11,1.50755672288882,3.18181818181818,17.2727272727273,30.9090909090909,3,0,6,11,0,11,11,0,1,5,6
"SMC06019 2010-06-17",2.27272727272727,11,2.61116483933547,0,11,0,8.18181818181818,11,11.0165165258187,27.2727272727273,11,16.8987627303948,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,5,11,0,0,11,0,8.18181818181818,13.6363636363636,15.9090909090909,5,0,6,11,0,0,1,11,0,5,5
"SMC06216 2009-05-26",6.81818181818182,11,6.03022689155527,0,11,0,26.1363636363636,11,12.0085197028837,42.7272727272727,11,16.9725714556805,6.81818181818182,11,6.03022689155527,4.54545454545455,11,7.22998805481221,5,11,0,0,11,0,0,11,0,32.9545454545455,37.9545454545455,49.3181818181818,11,0,11,11,11,6,11,0,0,5,6
"SMC06458 2010-06-06",79.3181818181818,11,14.0129809949074,79.5454545454545,11,26.3822426505543,0,11,0,73.8636363636364,11,15.6669890360128,0,11,0,0,11,0,25.4545454545455,11,18.194029989882,0,11,0,0,11,0,79.5454545454545,25.4545454545455,104.772727272727,11,10,0,11,0,0,11,0,0,4,4
"SMC06467 2010-06-28",6.81818181818182,11,6.03022689155527,0,11,0,10.4545454545455,11,9.34198732993828,27.9545454545455,11,9.79911869877732,0,11,0,19.7727272727273,11,24.5064926461985,23.6363636363636,11,19.2146960802024,6.81818181818182,11,6.03022689155527,5.45454545454545,11,6.87551650952329,15.9090909090909,46.3636363636364,72.9545454545454,11,0,11,11,0,11,11,11,8,6,7
"SMC06653 2010-07-01",1.36363636363636,11,2.33549683248457,0,11,0,0,11,0,1.81818181818182,11,2.52262489554756,0,11,0,0,11,0,2.72727272727273,11,2.61116483933547,0,11,0,0,11,0,0,2.72727272727273,4.09090909090909,3,0,0,4,0,0,6,0,0,3,3
"SMC06714 2010-06-06",18.8636363636364,11,16.2543700417625,0,11,0,0,11,0,65,11,28.1957443597434,0,11,0,3.18181818181818,11,2.52262489554756,10.4545454545455,11,9.34198732993828,0.454545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,0.909090909090909,11.8181818181818,33.8636363636364,11,0,0,11,0,7,11,1,2,5,6
"SMC06863 2011-07-21",5,11,0,0,11,0,35,11,18.7749833555186,14.0909090909091,11,10.4446593573419,0,11,0,5,11,0,5,11,0,5,11,0,5,11,0,40,50,60,11,0,11,11,0,11,11,11,11,6,7
"SMC06926 2009-07-01",18.4090909090909,11,25.5017824688963,57.7272727272727,11,22.5957558363995,0.454545454545455,11,1.50755672288882,8.40909090909091,11,16.4420469860328,5,11,10,0,11,0,48.8636363636364,11,27.3030134866931,3.18181818181818,11,7.50757193529548,7.95454545454545,11,26.3822426505543,71.1363636363636,65.4545454545455,83.8636363636364,8,10,1,8,3,0,10,3,1,8,8
"SMC08150 2010-06-03",2.72727272727273,11,2.61116483933547,1.81818181818182,11,2.52262489554756,0.454545454545455,11,1.50755672288882,36.1363636363636,11,21.718760219095,0,11,0,6.81818181818182,11,6.03022689155527,22.0454545454545,11,15.4441810165747,14.0909090909091,11,10.4446593573419,4.09090909090909,11,2.02259958738973,6.36363636363636,40.6818181818182,50.2272727272727,6,4,1,11,0,11,10,11,9,7,8
"SMC08335 2010-07-07",17,10,NA,0.5,10,NA,51.5,10,NA,29.5,10,NA,0,10,NA,5,10,NA,15,10,NA,9,10,NA,2.5,10,NA,54.5,78,100,10,1,10,10,0,10,10,10,5,7,8
"SMC08426 2010-06-08",19.5454545454545,11,9.34198732993828,0.454545454545455,11,1.50755672288882,0,11,0,6.36363636363636,11,6.36038878171338,2.27272727272727,11,2.61116483933547,17.7272727272727,11,10.0904995821903,27.9545454545455,11,9.79911869877732,6.81818181818182,11,6.03022689155527,6.81818181818182,11,6.03022689155527,9.54545454545455,43.8636363636364,81.1363636363636,11,1,0,10,5,11,11,11,11,7,8
"SMC08766 2009-05-26",0,11,0,0,11,0,0,11,0,25,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1
"SMC08845 2009-06-22",26.5909090909091,11,21.7736287534005,1.36363636363636,11,2.33549683248457,0,11,0,25.9090909090909,11,26.035378028577,0,11,0,0,11,0,31.1363636363636,11,26.085523676065,21.3636363636364,11,8.0903983495589,0.454545454545455,11,1.50755672288882,1.81818181818182,52.9545454545455,79.5454545454545,11,3,0,10,0,0,11,11,1,6,6
"SMC09162 2011-08-01",36.8181818181818,11,16.3970618210592,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,19.3181818181818,11,25.5218266658881,0,11,0,22.5,11,14.790199457749,40.9090909090909,11,19.8831815635956,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,1.36363636363636,42.2727272727273,101.590909090909,11,1,1,7,0,11,11,1,1,7,8
"SMC09286 2010-06-09",46.5909090909091,11,35.2362158735996,1.81818181818182,11,2.52262489554756,2.27272727272727,11,2.61116483933547,4.09090909090909,11,7.3546522073385,0,11,0,8.18181818181818,11,8.44770006354607,33.8636363636364,11,15.1807294111497,6.36363636363636,11,6.36038878171338,10.4545454545455,11,9.34198732993828,14.5454545454545,52.9545454545455,107.727272727273,11,4,5,5,0,10,11,10,11,7,8
"SMC09534 2009-06-17",0,11,0,79.5454545454545,11,26.3822426505543,0,11,0,87.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,79.5454545454545,0,0,0,10,0,11,0,0,0,0,0,2,2
"SMC09564 2010-06-01",5,11,0,0,11,0,0.909090909090909,11,2.02259958738973,17.7272727272727,11,10.0904995821903,0.909090909090909,11,2.02259958738973,1.81818181818182,11,2.52262489554756,10.4545454545455,11,9.34198732993828,5,11,0,3.63636363636364,11,2.33549683248457,5.45454545454545,20.9090909090909,27.7272727272727,11,0,2,11,2,4,11,11,8,7,8
"SMC09591 2010-06-03",3.18181818181818,11,2.52262489554756,0,11,0,5.45454545454545,11,6.87551650952329,0,11,0,0,11,0,0,11,0,5,11,0,4.54545454545455,11,1.50755672288882,0,11,0,5.45454545454545,15,18.1818181818182,7,0,8,0,0,0,11,10,0,4,4
"SMC09698 2010-06-09",5,11,0,0,11,0,35,11,18.7749833555186,0.454545454545455,11,1.50755672288882,2.27272727272727,11,7.53778361444409,0,11,0,45.6818181818182,11,16.3970618210592,15.9090909090909,11,10.4446593573419,0,11,0,37.2727272727273,98.8636363636364,103.863636363636,11,0,11,1,1,0,11,11,0,6,6
"SMC10146 2011-06-28",5,11,0,0,11,0,13.6363636363636,11,10.9751786069542,10.4545454545455,11,9.34198732993828,0,11,0,0,11,0,19.5454545454545,11,9.34198732993828,5,11,0,0.454545454545455,11,1.50755672288882,14.0909090909091,38.6363636363636,43.6363636363636,11,0,10,11,0,0,11,11,1,6,6
"SMC10189 2010-06-24",8.18181818181818,11,8.44770006354607,0,11,0,7.27272727272727,11,9.04534033733291,0,11,0,1.81818181818182,11,2.52262489554756,6.81818181818182,11,6.03022689155527,14.7727272727273,11,17.1192342649484,3.63636363636364,11,2.33549683248457,22.0454545454545,11,15.4441810165747,31.1363636363636,49.5454545454545,64.5454545454545,10,0,8,0,4,11,10,8,10,6,7
"SMC10685 2010-07-01",4.54545454545455,11,1.50755672288882,0,11,0,0,11,0,0,11,0,0.454545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,8.63636363636364,11,8.0903983495589,0.909090909090909,11,2.02259958738973,0,11,0,0.454545454545455,10,15.4545454545455,10,0,0,0,1,2,11,2,0,4,5
"SMC11394 2011-06-30",5,11,0,0,11,0,62.9545454545455,11,12.1355975243384,0.909090909090909,11,2.02259958738973,0,11,0,0.454545454545455,11,1.50755672288882,32.0454545454545,11,17.3859922717321,10.4545454545455,11,9.34198732993828,3.63636363636364,11,2.33549683248457,66.5909090909091,109.090909090909,114.545454545455,11,0,11,2,0,1,11,11,8,6,7
"SMC11581 2009-06-29",0,11,0,0,11,0,0,11,0,57.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1
"SMC11727 2010-06-09",6.81818181818182,11,6.03022689155527,0,11,0,48.6363636363636,11,15.1807294111497,15.9090909090909,11,10.4446593573419,0,11,0,5,11,0,5,11,0,5,11,0,0,11,0,48.6363636363636,58.6363636363636,70.4545454545455,11,0,11,11,0,11,11,11,0,5,6
"SMC12862 2011-06-27",3.18181818181818,11,2.52262489554756,0,11,0,0,11,0,60.2272727272727,11,9.04534033733291,0,11,0,0,11,0,0,11,0,5,11,0,0,11,0,0,5,8.18181818181818,7,0,0,11,0,0,0,11,0,3,3
"SMC15677 2009-06-29",0,11,0,0,11,0,0,11,0,47.0454545454545,11,23.2598952549819,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1
"SMC16266 2011-08-01",1.81818181818182,11,2.52262489554756,0,11,0,42.7272727272727,11,16.9725714556805,0,11,0,0.909090909090909,11,2.02259958738973,14.0909090909091,11,10.4446593573419,51.8181818181818,11,31.9783307313505,15.9090909090909,11,10.4446593573419,0,11,0,43.6363636363636,111.363636363636,127.272727272727,4,0,11,0,2,11,11,11,0,5,6
"SMC16832 2010-06-18",0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,87.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0.454545454545455,1,0,0,11,0,0,0,0,0,2,2
"SMC16980 2011-07-06",8.63636363636364,11,8.0903983495589,0,11,0,8.18181818181818,11,8.44770006354607,54.0909090909091,11,22.0020660186926,0,11,0,10.4545454545455,11,9.34198732993828,40.9090909090909,11,19.8831815635956,6.81818181818182,11,6.03022689155527,3.63636363636364,11,2.33549683248457,11.8181818181818,59.5454545454545,78.6363636363636,11,0,10,11,0,11,11,11,8,6,7
"SMC17056 2009-07-02",82.0454545454545,11,12.1355975243384,0,11,0,0.909090909090909,11,2.02259958738973,33.1818181818182,11,20.7090230663746,0,11,0,0.454545454545455,11,1.50755672288882,0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,0.909090909090909,1.36363636363636,83.8636363636364,11,0,2,11,0,1,1,0,0,4,5
"SMC20032 2010-06-18",0.454545454545455,11,1.50755672288882,0,11,0,0,11,0,87.5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0.454545454545455,1,0,0,11,0,0,0,0,0,2,2
"SMC21822 2010-06-21",5,11,0,0,11,0,8.63636363636364,11,8.0903983495589,17.7272727272727,11,10.0904995821903,0,11,0,4.54545454545455,11,1.50755672288882,5,11,0,5,11,0,0.909090909090909,11,2.02259958738973,9.54545454545454,19.5454545454545,29.0909090909091,11,0,11,11,0,10,11,11,2,6,7
"SMC24222 2010-06-21",8.63636363636364,11,8.0903983495589,0,11,0,0,11,0,42.7272727272727,11,16.9725714556805,2.72727272727273,11,7.53778361444409,4.54545454545455,11,1.50755672288882,8.63636363636364,11,8.0903983495589,6.81818181818182,11,6.03022689155527,1.36363636363636,11,2.33549683248457,4.09090909090909,19.5454545454545,32.7272727272727,11,0,0,11,2,10,11,11,3,6,7
"SMC25288 2011-06-30",5,11,0,0,11,0,65.6818181818182,11,14.0129809949074,0,11,0,0,11,0,0,11,0,43.8636363636364,11,19.6965617673376,5,11,0,5,11,10,70.6818181818182,119.545454545455,124.545454545455,11,0,11,0,0,0,11,11,3,5,5
"SMC26288 2009-05-12",4.54545454545455,11,1.50755672288882,0,11,0,3.18181818181818,11,7.50757193529548,31.1363636363636,11,26.085523676065,5,11,0,25.4545454545455,11,18.194029989882,8.63636363636364,11,8.0903983495589,0,11,0,1.36363636363636,11,2.33549683248457,9.54545454545454,18.1818181818182,48.1818181818182,10,0,3,11,11,11,11,0,3,6,7
"SMC26909 2010-05-31",60.2272727272727,11,9.04534033733291,0,11,0,0,11,0,5,11,0,0,11,0,0,11,0,39.7727272727273,11,16.9725714556805,5,11,0,0,11,0,0,44.7727272727273,105,11,0,0,11,0,0,11,11,0,4,4
"SMC27709 2010-05-31",62.9545454545455,11,12.1355975243384,0,11,0,0,11,0,1.81818181818182,11,2.52262489554756,0,11,0,0,11,0,57.5,11,0,6.81818181818182,11,6.03022689155527,0,11,0,0,64.3181818181818,127.272727272727,11,0,0,4,0,0,11,11,0,4,4
"SMC32718 2010-06-03",54.0909090909091,11,34.2650099823553,0.909090909090909,11,2.02259958738973,2.72727272727273,11,2.61116483933547,4.09090909090909,11,7.3546522073385,3.63636363636364,11,7.44678087864451,32.5,11,25.0249875124844,67.9545454545455,11,25.1201657493084,17.9545454545455,11,17.2053110193547,5.22727272727273,11,17.3369023132214,12.5,97.5,184.090909090909,11,2,6,5,4,11,11,9,1,8,9
"SMC32897 2010-06-21",16.8181818181818,11,22.0252953751734,26.1363636363636,11,30.0283956523579,0,11,0,12.9545454545455,11,16.98595676648,3.18181818181818,11,7.50757193529548,2.27272727272727,11,7.53778361444409,8.18181818181818,11,8.44770006354607,3.18181818181818,11,7.50757193529548,0.909090909090909,11,2.02259958738973,30.2272727272727,15.4545454545455,34.5454545454545,8,5,0,10,3,1,10,3,2,7,8
"SMC34888 2010-06-24",7.27272727272727,11,9.04534033733291,0,11,0,4.54545454545455,11,7.22998805481221,43.6363636363636,11,35.5907929871553,0,11,0,1.81818181818182,11,2.52262489554756,55.9090909090909,11,31.8447940657639,4.54545454545455,11,1.50755672288882,5.68181818181818,11,17.2514821497643,10.2272727272727,70.6818181818182,79.7727272727273,8,0,6,11,0,4,11,10,2,6,7
"SMC35697 2010-06-10",12.2727272727273,11,10.0904995821903,0,11,0,48.1818181818182,11,24.7510330362924,54.7727272727273,11,30.7297605232807,0,11,0,4.54545454545455,11,1.50755672288882,12.2727272727273,11,10.0904995821903,5,11,0,0.909090909090909,11,2.02259958738973,49.0909090909091,66.3636363636364,83.1818181818182,11,0,11,11,0,10,11,11,2,6,7
"SMCR8_020 2011-07-12",0,11,0,0,11,0,46.8181818181818,11,19.0095669693877,0,11,0,8.63636363636364,11,10.7449776851581,4.09090909090909,11,7.3546522073385,27.9545454545455,11,21.2078458894987,13.6363636363636,11,10.9751786069542,0.909090909090909,11,2.02259958738973,56.3636363636364,97.9545454545455,102.045454545455,0,0,11,0,7,5,10,10,2,5,6
"SMCR8_026 2009-05-31",0,6,NA,0,6,NA,0,6,NA,18.75,6,NA,2.5,6,NA,15,6,NA,48.75,6,NA,18.3333333333333,6,NA,5,6,NA,7.5,74.5833333333333,89.5833333333333,0,0,0,4,3,6,6,6,2,5,6
"SMCR8_105 2011-07-14",0.454545454545455,11,1.50755672288882,0,11,0,4.54545454545455,11,1.50755672288882,5.45454545454545,11,6.87551650952329,0.454545454545455,11,1.50755672288882,0.909090909090909,11,2.02259958738973,12.2727272727273,11,10.0904995821903,5,11,0,0,11,0,5,22.2727272727273,23.6363636363636,1,0,10,8,1,2,11,11,0,6,7
"SMCR8_116 2011-07-25",65.4545454545455,11,33.2004928769548,0,11,0,0,11,0,1.36363636363636,11,2.33549683248457,0,11,0,0.454545454545455,11,1.50755672288882,42.5,11,21.8231528427952,5,11,0,0,11,0,0,47.5,113.409090909091,10,0,0,3,0,1,11,11,0,4,5
"SMCR8_124 2009-06-24",4.09090909090909,11,2.02259958738973,0,11,0,39.7727272727273,11,16.9725714556805,0,11,0,0,11,0,0,11,0,65.6818181818182,11,14.0129809949074,3.18181818181818,11,2.52262489554756,0.454545454545455,11,1.50755672288882,40.2272727272727,109.090909090909,113.181818181818,9,0,11,0,0,0,11,7,1,5,5
"SMCR8_131 2009-06-16",0,11,0,0,11,0,26.5909090909091,11,21.7736287534005,0,11,0,11.1363636363636,11,18.0749701370305,12.5,11,18.6748493969831,57.5,11,0,10,11,9.74679434480896,5,11,10,42.7272727272727,110.227272727273,122.727272727273,0,0,11,0,6,5,11,10,3,5,6
"SMCR8_175 2009-06-09",0,11,0,0,11,0,0,11,0,5,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1
"SMCR8_179 2009-06-01",36.5909090909091,11,28.4225422700171,0,11,0,0,11,0,57.9545454545455,11,25.5151470164827,0,11,0,0.454545454545455,11,1.50755672288882,22.2727272727273,11,20.7501369108298,2.72727272727273,11,7.53778361444409,0,11,0,0,25,62.0454545454545,10,0,0,11,0,1,8,2,0,4,5
"SMCR8_184 2009-07-07",5,11,0,0,11,0,30.9090909090909,11,13.1468973180332,5,11,0,0,11,0,0,11,0,5,11,0,5.90909090909091,11,6.64009857539096,0,11,0,30.9090909090909,41.8181818181818,46.8181818181818,11,0,11,11,0,0,11,9,0,5,5
"SMCR8_191 2009-06-02",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMCR8_196 2009-05-24",0.454545454545455,11,1.50755672288882,0,11,0,60,11,31.3847096529504,0,11,0,18.1818181818182,11,22.1385102561947,0.454545454545455,11,1.50755672288882,12.9545454545455,11,18.3989871262721,19.3181818181818,11,24.8518336619984,0,11,0,78.1818181818182,110.454545454545,111.363636363636,1,0,10,0,7,1,6,10,0,5,6
"SMCR8_197 2009-06-04",0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
