"","PCT_CF.result","PCT_CF.count","PCT_CF.sd","PCT_DR.result","PCT_DR.count","PCT_DR.sd","PCT_GL.result","PCT_GL.count","PCT_GL.sd","PCT_POOL.result","PCT_POOL.count","PCT_POOL.sd","PCT_RA.result","PCT_RA.count","PCT_RA.sd","PCT_RI.result","PCT_RI.count","PCT_RI.sd","PCT_RN.result","PCT_RN.count","PCT_RN.sd","PCT_FAST.result","PCT_SLOW.result","PCT_CF_WT.result","PCT_CF_WT.count","PCT_GL_WT.result","PCT_GL_WT.count","PCT_POOL_WT.result","PCT_POOL_WT.count","PCT_RA_WT.result","PCT_RA_WT.count","PCT_RI_WT.result","PCT_RI_WT.count","PCT_RN_WT.result","PCT_RN_WT.count","PCT_FAST_WT.result","PCT_SLOW_WT.result"
"SMC05109 2009-06-23",0,10,0,2,10,4.21637021355784,98,10,4.21637021355784,0,10,0,0,10,0,0,10,0,0,10,0,0,98,0,10,96.04,10,0,10,0,10,0,10,0,10,0,96.04
"SMC05199 2011-07-06",0,10,0,0,10,0,14,10,20.2484567313166,1,10,2.10818510677892,1.5,10,2.41522945769824,80.5,10,20.8766216934957,3,10,3.4960294939005,85,15,0,10,14,10,1,10,1.5,10,80.5,10,3,10,85,15
"SMC05243 2010-06-10",0,10,0,0,10,0,60,10,41.6999866773227,40,10,41.6999866773227,0,10,0,0,10,0,0,10,0,0,100,0,10,60,10,40,10,0,10,0,10,0,10,0,100
"SMC05402 2011-07-28",3,10,2.58198889747161,0,10,0,47.5,10,17.3605555466664,12.5,10,20.0346921336188,0,10,0,36.5,10,25.9326049597799,0.5,10,1.58113883008419,40,60,3,10,47.5,10,12.5,10,0,10,36.5,10,0.5,10,40,60
"SMC05407 2011-07-21",5,10,7.07106781186548,0,10,0,9.5,10,10.9163485958752,3,10,3.4960294939005,5.5,10,5.98609499868932,71,10,12.4275679215382,6,10,3.16227766016838,87.5,12.5,5,10,9.5,10,3,10,5.5,10,71,10,6,10,87.5,12.5
"SMC05524 2011-06-30",0,10,0,0,10,0,22.5,10,17.5198300346905,0,10,0,0,10,0,77.5,10,17.5198300346905,0,10,0,77.5,22.5,0,10,22.5,10,0,10,0,10,77.5,10,0,10,77.5,22.5
"SMC05702 2010-06-07",0,10,0,6,10,15.7762127549323,51,10,38.0642731296539,43,10,39.665266081716,0,10,0,0,10,0,0,10,0,0,94,0,10,47.94,10,40.42,10,0,10,0,10,0,10,0,88.36
"SMC05759 2010-06-21",0,10,0,0,10,0,11.5,10,13.7537873571852,0,10,0,0,10,0,88.5,10,13.7537873571852,0,10,0,88.5,11.5,0,10,11.5,10,0,10,0,10,88.5,10,0,10,88.5,11.5
"SMC06019 2010-06-17",0,10,0,0,10,0,75.5,10,20.0624026477389,0,10,0,0,10,0,24.5,10,20.0624026477389,0,10,0,24.5,75.5,0,10,75.5,10,0,10,0,10,24.5,10,0,10,24.5,75.5
"SMC06216 2009-05-26",0,10,0,0,10,0,13,10,7.52772652709081,2,10,6.32455532033676,0,10,0,85,10,6.23609564462324,0,10,0,85,15,0,10,13,10,2,10,0,10,85,10,0,10,85,15
"SMC06458 2010-06-06",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMC06467 2010-06-28",0,10,0,0,10,0,49,10,22.8278582243519,0,10,0,0,10,0,51,10,22.8278582243519,0,10,0,51,49,0,10,49,10,0,10,0,10,51,10,0,10,51,49
"SMC06653 2010-07-01",0,10,0,0,10,0,21.5,10,16.3384345775366,0,10,0,0,10,0,3,10,4.21637021355784,75.5,10,14.6154408455958,78.5,21.5,0,10,21.5,10,0,10,0,10,3,10,75.5,10,78.5,21.5
"SMC06714 2010-06-06",0,10,0,4,10,8.43274042711568,92,10,7.88810637746615,2,10,4.21637021355784,0,10,0,2,10,4.21637021355784,0,10,0,2,94,0,10,88.32,10,1.92,10,0,10,1.92,10,0,10,1.92,90.24
"SMC06863 2011-07-21",3,10,4.21637021355784,0,10,0,16,10,13.2916013582513,4.5,10,9.55975359979999,1.5,10,2.41522945769824,73,10,17.6698110409314,2,10,2.58198889747161,79.5,20.5,3,10,16,10,4.5,10,1.5,10,73,10,2,10,79.5,20.5
"SMC06926 2009-07-01",3,10,2.58198889747161,0,10,0,70.5,10,19.9234646696915,4.5,10,4.97214463005877,0,10,0,22,10,18.5891246581316,0,10,0,25,75,3,10,70.5,10,4.5,10,0,10,22,10,0,10,25,75
"SMC08150 2010-06-03",0,10,0,0,10,0,37,10,33.4331837816529,51.5,10,41.2344246689314,0.5,10,1.58113883008419,11,10,18.5292561462497,0,10,0,11.5,88.5,0,10,37,10,51.5,10,0.5,10,11,10,0,10,11.5,88.5
"SMC08335 2010-07-07",0,10,0,0,10,0,40.5,10,36.8518053228815,39,10,44.2090991136943,0,10,0,20.5,10,33.3708122632805,0,10,0,20.5,79.5,0,10,40.5,10,39,10,0,10,20.5,10,0,10,20.5,79.5
"SMC08426 2010-06-08",0,10,0,0,10,0,21.5,10,34.1605685614927,72.5,10,41.1804970020195,0,10,0,6,10,12.6491106406735,0,10,0,6,94,0,10,21.5,10,72.5,10,0,10,6,10,0,10,6,94
"SMC08766 2009-05-26",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,100,0,0,10,0,10,0,10,0,10,100,10,0,10,100,0
"SMC08845 2009-06-22",0,10,0,0,10,0,10,10,18.8561808316413,90,10,18.8561808316413,0,10,0,0,10,0,0,10,0,0,100,0,10,10,10,90,10,0,10,0,10,0,10,0,100
"SMC09162 2011-08-01",0,10,0,0,10,0,80,10,15.9861050777091,0,10,0,0,10,0,20,10,15.9861050777091,0,10,0,20,80,0,10,80,10,0,10,0,10,20,10,0,10,20,80
"SMC09286 2010-06-09",0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,0,10,100,10,0,10,0,10,0,10,0,100
"SMC09534 2009-06-17",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMC09564 2010-06-01",0,10,0,15.3,10,10.6358931088189,8.2,10,5.28730134903956,0,10,0,1,10,3.16227766016838,72.5,10,10.0692049779955,3,10,6.74948557710553,76.5,8.2,0,10,6.9454,10,0,10,0.847,10,61.4075,10,2.541,10,64.7955,6.9454
"SMC09591 2010-06-03",0,10,0,0,10,0,30,10,42.1637021355784,0,10,0,0,10,0,70,10,42.1637021355784,0,10,0,70,30,0,10,30,10,0,10,0,10,70,10,0,10,70,30
"SMC09698 2010-06-09",15,10,17.4801474695025,0,10,0,30,10,32.9140294302192,0,10,0,2.5,10,7.90569415042095,52.5,10,24.8607231502938,0,10,0,70,30,15,10,30,10,0,10,2.5,10,52.5,10,0,10,70,30
"SMC10146 2011-06-28",2,10,4.21637021355784,0,10,0,98,10,4.21637021355784,0,10,0,0,10,0,0,10,0,0,10,0,2,98,2,10,98,10,0,10,0,10,0,10,0,10,2,98
"SMC10189 2010-06-24",3,10,6.74948557710553,0,10,0,0,10,0,0,10,0,7.5,10,9.20446751432272,34.5,10,24.9944438270233,55,10,30.2765035409749,100,0,3,10,0,10,0,10,7.5,10,34.5,10,55,10,100,0
"SMC10685 2010-07-01",0,10,0,7,10,8.56348838577675,21,10,11.9721899973786,0,10,0,0.5,10,1.58113883008419,9,10,14.2984070596848,62.5,10,16.5411943677327,72,21,0,10,19.53,10,0,10,0.465,10,8.37,10,58.125,10,66.96,19.53
"SMC11394 2011-06-30",16.5,10,12.9206982955429,0,10,0,8,10,25.298221281347,0,10,0,27.5,10,30.1155183326544,48,10,35.7615560188436,0,10,0,92,8,16.5,10,8,10,0,10,27.5,10,48,10,0,10,92,8
"SMC11581 2009-06-29",0,10,0,0,10,0,70,10,0,0,10,0,0,10,0,0,10,0,30,10,0,30,70,0,10,70,10,0,10,0,10,0,10,30,10,30,70
"SMC11727 2010-06-09",1,10,2.10818510677892,0,10,0,28,10,12.0646407139026,14,10,11.7378779077727,0,10,0,54.5,10,17.8652362611488,2.5,10,2.63523138347365,58,42,1,10,28,10,14,10,0,10,54.5,10,2.5,10,58,42
"SMC12862 2011-06-27",0,10,0,0,10,0,5,10,0,0,10,0,0,10,0,95,10,0,0,10,0,95,5,0,10,5,10,0,10,0,10,95,10,0,10,95,5
"SMC15677 2009-06-29",0,10,0,0,10,0,69.5,10,1.58113883008419,0,10,0,0,10,0,0,10,0,30.5,10,1.58113883008419,30.5,69.5,0,10,69.5,10,0,10,0,10,0,10,30.5,10,30.5,69.5
"SMC16266 2011-08-01",3,10,3.4960294939005,0,10,0,69,10,14.2984070596848,7.5,10,12.5277469819774,0,10,0,20.5,10,15.5366949152286,0,10,0,23.5,76.5,3,10,69,10,7.5,10,0,10,20.5,10,0,10,23.5,76.5
"SMC16832 2010-06-18",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMC16980 2011-07-06",0,10,0,0,10,0,7,10,2.58198889747161,0,10,0,0,10,0,93,10,2.58198889747161,0,10,0,93,7,0,10,7,10,0,10,0,10,93,10,0,10,93,7
"SMC17056 2009-07-02",0,10,0,0,10,0,57.5,10,34.5004025741408,0,10,0,0,10,0,42.5,10,34.5004025741408,0,10,0,42.5,57.5,0,10,57.5,10,0,10,0,10,42.5,10,0,10,42.5,57.5
"SMC20032 2010-06-18",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMC21822 2010-06-21",0,10,0,0,10,0,34.5,10,20.8766216934957,56.5,10,28.9683735592226,0,10,0,9,10,15.0554530541816,0,10,0,9,91,0,10,34.5,10,56.5,10,0,10,9,10,0,10,9,91
"SMC24222 2010-06-21",0,10,0,0,10,0,36.5,10,19.1557940175928,20.5,10,15.5366949152286,0,10,0,37,10,24.5175673979111,6,10,8.75595035770913,43,57,0,10,36.5,10,20.5,10,0,10,37,10,6,10,43,57
"SMC25288 2011-06-30",12,10,11.8321595661992,0,10,0,32,10,42.8952211790544,0,10,0,20.5,10,27.0236521916964,35.5,10,26.9206653376588,0,10,0,68,32,12,10,32,10,0,10,20.5,10,35.5,10,0,10,68,32
"SMC26288 2009-05-12",0,10,0,0,10,0,39.5,10,11.1679103785006,0,10,0,0,10,0,60.5,10,11.1679103785006,0,10,0,60.5,39.5,0,10,39.5,10,0,10,0,10,60.5,10,0,10,60.5,39.5
"SMC26909 2010-05-31",0,10,0,0,10,0,80,10,42.1637021355784,20,10,42.1637021355784,0,10,0,0,10,0,0,10,0,0,100,0,10,80,10,20,10,0,10,0,10,0,10,0,100
"SMC27709 2010-05-31",0,10,0,0,10,0,70,10,48.3045891539648,30,10,48.3045891539648,0,10,0,0,10,0,0,10,0,0,100,0,10,70,10,30,10,0,10,0,10,0,10,0,100
"SMC32718 2010-06-03",0,10,0,0,10,0,36,10,29.5145914949049,37,10,48.0855718716355,0,10,0,27,10,27.9085809185793,0,10,0,27,73,0,10,36,10,37,10,0,10,27,10,0,10,27,73
"SMC32897 2010-06-21",0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,0,10,100,10,0,10,0,10,0,10,0,100
"SMC34888 2010-06-24",0,10,0,0,10,0,21,10,32.4722103412201,0,10,0,0,10,0,79,10,32.4722103412201,0,10,0,79,21,0,10,21,10,0,10,0,10,79,10,0,10,79,21
"SMC35697 2010-06-10",0,10,0,0,10,0,33,10,19.1775331515234,10.5,10,21.4022324899893,0,10,0,56,10,33.3166624979154,0.5,10,1.58113883008419,56.5,43.5,0,10,33,10,10.5,10,0,10,56,10,0.5,10,56.5,43.5
"SMCR8_020 2011-07-12",2,10,3.4960294939005,0,10,0,53.5,10,33.8337438398742,7,10,22.1359436211787,0,10,0,35.5,10,32.8675794328968,2,10,6.32455532033676,39.5,60.5,2,10,53.5,10,7,10,0,10,35.5,10,2,10,39.5,60.5
"SMCR8_026 2009-05-31",0,10,0,0,10,0,10,10,31.6227766016838,0,10,0,0,10,0,13,10,28.3039062871384,37,10,46.2000481000231,50,10,0,10,6,10,0,10,0,10,7.8,10,22.2,10,30,6
"SMCR8_105 2011-07-14",0,10,0,4,10,12.6491106406735,0,10,0,0,10,0,47,10,25.8413965910857,49,10,24.2441287279576,0,10,0,96,0,0,10,0,10,0,10,45.12,10,47.04,10,0,10,92.16,0
"SMCR8_116 2011-07-25",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_124 2009-06-24",5,10,15.8113883008419,0,10,0,10,10,31.6227766016838,0,10,0,25,10,35.3553390593274,20,10,34.9602949390051,40,10,51.6397779494322,90,10,5,10,10,10,0,10,25,10,20,10,40,10,90,10
"SMCR8_131 2009-06-16",0,10,0,0,10,0,10,10,31.6227766016838,10,10,31.6227766016838,0,10,0,20,10,42.1637021355784,60,10,51.6397779494322,80,20,0,10,10,10,10,10,0,10,20,10,60,10,80,20
"SMCR8_175 2009-06-09",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMCR8_179 2009-06-01",0,10,0,0,10,0,95,10,15.8113883008419,0,10,0,0,10,0,0,10,0,5,10,15.8113883008419,5,95,0,10,95,10,0,10,0,10,0,10,5,10,5,95
"SMCR8_184 2009-07-07",17.5,10,23.7170824512628,0,10,0,7.5,10,23.7170824512628,7.5,10,16.8737139427638,22.5,10,24.8607231502938,42.5,10,39.1755309118105,2.5,10,7.90569415042095,85,15,17.5,10,7.5,10,7.5,10,22.5,10,42.5,10,2.5,10,85,15
"SMCR8_191 2009-06-02",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMCR8_196 2009-05-24",15,10,31.7104959840674,0,10,0,30,10,48.3045891539648,28,10,45.4116969758037,0,10,0,12,10,25.7336787541584,15,10,33.7474278855276,42,58,15,10,30,10,28,10,0,10,12,10,15,10,42,58
"SMCR8_197 2009-06-04",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_197 2011-07-11",0,10,0,0.2,10,0.632455532033676,99.8,10,0.632455532033676,0,10,0,0,10,0,0,10,0,0,10,0,0,99.8,0,10,99.6004,10,0,10,0,10,0,10,0,10,0,99.6004
"SMCR8_207 2009-06-07",0,10,0,6,10,18.9736659610103,6,10,15.7762127549323,0,10,0,0,10,0,32,10,44.1713833959399,56,10,48.5798312059645,88,6,0,10,5.64,10,0,10,0,10,30.08,10,52.64,10,82.72,5.64
"SMCR8_218 2009-06-23",0,10,0,0,10,0,70,10,48.3045891539648,20,10,42.1637021355784,0,10,0,0,10,0,10,10,31.6227766016838,10,90,0,10,70,10,20,10,0,10,0,10,10,10,10,90
"SMCR8_219 2009-07-06",0,10,0,0,10,0,72.5,10,24.8607231502938,5,10,15.8113883008419,0,10,0,17.5,10,23.7170824512628,5,10,15.8113883008419,22.5,77.5,0,10,72.5,10,5,10,0,10,17.5,10,5,10,22.5,77.5
"SMCR8_229 2009-06-01",0,10,0,0,10,0,20,10,34.9602949390051,0,10,0,0,10,0,0,10,0,80,10,34.9602949390051,80,20,0,10,20,10,0,10,0,10,0,10,80,10,80,20
"SMCR8_240 2010-06-23",18,10,34.5768066130398,0,10,0,77,10,35.2924291535105,0,10,0,0,10,0,5,10,15.8113883008419,0,10,0,23,77,18,10,77,10,0,10,0,10,5,10,0,10,23,77
"SMCR8_254 2009-06-16",10,10,21.0818510677892,5,10,15.8113883008419,20,10,42.1637021355784,0,10,0,20,10,25.8198889747161,25,10,35.3553390593274,20,10,42.1637021355784,75,20,9.5,10,19,10,0,10,19,10,23.75,10,19,10,71.25,19
"SMCR8_254 2011-07-19",0,10,0,0,10,0,67.5,10,28.308812919105,0,10,0,0,10,0,32.5,10,28.308812919105,0,10,0,32.5,67.5,0,10,67.5,10,0,10,0,10,32.5,10,0,10,32.5,67.5
"SMCR8_262 2009-06-07",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_274 2010-06-17",20,10,42.1637021355784,0,10,0,10,10,31.6227766016838,0,10,0,21,10,36.040101122068,36,10,42.2163738639668,13,10,31.9895816373602,90,10,20,10,10,10,0,10,21,10,36,10,13,10,90,10
"SMCR8_275 2009-06-09",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,100,0,0,10,0,10,0,10,0,10,0,10,100,10,100,0
"SMCR8_289 2009-06-03",0,10,0,0,10,0,10,10,21.0818510677892,0,10,0,10,10,31.6227766016838,0,10,0,80,10,34.9602949390051,90,10,0,10,10,10,0,10,10,10,0,10,80,10,90,10
"SMCR8_299 2009-06-09",0,10,0,0,10,0,90,10,31.6227766016838,0,10,0,0,10,0,0,10,0,10,10,31.6227766016838,10,90,0,10,90,10,0,10,0,10,0,10,10,10,10,90
"SMCR8_312 2009-06-14",0,10,0,0,10,0,10,10,31.6227766016838,0,10,0,0,10,0,0,10,0,90,10,31.6227766016838,90,10,0,10,10,10,0,10,0,10,0,10,90,10,90,10
"SMCR8_312 2011-07-26",0,10,0,0.2,10,0.632455532033676,99.8,10,0.632455532033676,0,10,0,0,10,0,0,10,0,0,10,0,0,99.8,0,10,99.6004,10,0,10,0,10,0,10,0,10,0,99.6004
"SMCR8_317 2009-06-03",10,10,31.6227766016838,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,90,10,31.6227766016838,100,0,10,10,0,10,0,10,0,10,0,10,90,10,100,0
"SMCR8_327 2009-06-28",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,50,10,52.704627669473,50,10,52.704627669473,100,0,0,10,0,10,0,10,0,10,50,10,50,10,100,0
"SMCR8_333 2009-06-17",5,10,15.8113883008419,0,10,0,0,10,0,0,10,0,70,10,48.3045891539648,25,10,42.4918292799399,0,10,0,100,0,5,10,0,10,0,10,70,10,25,10,0,10,100,0
"SMCR8_339 2009-06-08",0,10,0,0,10,0,38,10,45.5948340153672,17,10,36.1478445646026,0,10,0,29,10,46.7736868097628,16,10,33.3999334663343,45,55,0,10,38,10,17,10,0,10,29,10,16,10,45,55
"SMCR8_339 2011-07-25",0,10,0,0.2,10,0.632455532033676,97.8,10,6.28578643537236,0,10,0,0,10,0,2,10,6.32455532033676,0,10,0,2,97.8,0,10,97.6044,10,0,10,0,10,1.996,10,0,10,1.996,97.6044
"SMCR8_344 2009-06-15",0,10,0,0,10,0,50,10,52.704627669473,0,10,0,0,10,0,0,10,0,30,10,48.3045891539648,30,50,0,10,40,10,0,10,0,10,0,10,24,10,24,40
"SMCR8_356 2010-06-10",0,10,0,0,10,0,50,10,0,0,10,0,0,10,0,50,10,0,0,10,0,50,50,0,10,50,10,0,10,0,10,50,10,0,10,50,50
"SMCR8_376 2009-06-11",5,10,15.8113883008419,0,10,0,10,10,31.6227766016838,0,10,0,5,10,15.8113883008419,25,10,35.3553390593274,55,10,43.7797517885457,90,10,5,10,10,10,0,10,5,10,25,10,55,10,90,10
"SMCR8_396 2010-05-27",0,10,0,0,10,0,5,10,15.8113883008419,0,10,0,0,10,0,95,10,15.8113883008419,0,10,0,95,5,0,10,5,10,0,10,0,10,95,10,0,10,95,5
"SMCR8_404 2011-06-15",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_407 2010-06-21",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,100,0,0,10,0,10,0,10,0,10,100,10,0,10,100,0
"SMCR8_415 2009-07-08",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_418 2009-06-08",0,10,0,42,10,10.5934990547138,0,10,0,0,10,0,0,10,0,0,10,0,58,10,10.5934990547138,58,0,0,10,0,10,0,10,0,10,0,10,33.64,10,33.64,0
"SMCR8_418 2011-07-13",0,10,0,17.5,10,21.1147657655332,82.5,10,21.1147657655332,0,10,0,0,10,0,0,10,0,0,10,0,0,82.5,0,10,68.0625,10,0,10,0,10,0,10,0,10,0,68.0625
"SMCR8_436 2010-06-23",28,10,28.4995126663987,0,10,0,0,10,0,0,10,0,57,10,31.9026296373477,8,10,17.5119007154183,7,10,22.1359436211787,100,0,28,10,0,10,0,10,57,10,8,10,7,10,100,0
"SMCR8_439 2011-06-08",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_445 2010-06-24",52.5,10,47.798767999,0,10,0,0,10,0,0,10,0,47.5,10,47.798767999,0,10,0,0,10,0,100,0,52.5,10,0,10,0,10,47.5,10,0,10,0,10,100,0
"SMCR8_453 2011-07-12",0,10,0,0,10,0,93,10,12.5166555703457,0,10,0,0,10,0,7,10,12.5166555703457,0,10,0,7,93,0,10,93,10,0,10,0,10,7,10,0,10,7,93
"SMCR8_467 2011-06-09",0,10,0,0,10,0,71,10,40.4007700696685,0,10,0,0,10,0,29,10,40.4007700696685,0,10,0,29,71,0,10,71,10,0,10,0,10,29,10,0,10,29,71
"SMCR8_474 2009-07-05",17.5,10,23.7170824512628,0,10,0,27.5,10,38.0970981688749,15,10,24.1522945769824,2.5,10,7.90569415042095,30,10,22.973414586817,7.5,10,16.8737139427638,57.5,42.5,17.5,10,27.5,10,15,10,2.5,10,30,10,7.5,10,57.5,42.5
"SMCR8_483 2011-06-06",0,10,0,0,10,0,7,10,4.83045891539648,0,10,0,0,10,0,93,10,4.83045891539648,0,10,0,93,7,0,10,7,10,0,10,0,10,93,10,0,10,93,7
"SMCR8_494 2011-06-20",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_501 2011-06-14",0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,100,0,0,10,0,10,0,10,100,10,0,10,0,10,100,0
"SMCR8_511 2011-06-09",0,10,0,2,10,4.21637021355784,98,10,4.21637021355784,0,10,0,0,10,0,0,10,0,0,10,0,0,98,0,10,96.04,10,0,10,0,10,0,10,0,10,0,96.04
"SMCR8_512 2011-07-19",1,10,3.16227766016838,0,10,0,15,10,24.1522945769824,5,10,10.8012344973464,3,10,6.74948557710553,75,10,22.7303028283098,1,10,3.16227766016838,80,20,1,10,15,10,5,10,3,10,75,10,1,10,80,20
"SMCR8_513 2009-06-22",15,10,33.7474278855276,0,10,0,20,10,42.1637021355784,10,10,31.6227766016838,0,10,0,5,10,15.8113883008419,50,10,52.704627669473,70,30,15,10,20,10,10,10,0,10,5,10,50,10,70,30
"SMCR8_521 2011-06-06",0,10,0,5,10,8.49836585598798,95,10,8.49836585598798,0,10,0,0,10,0,0,10,0,0,10,0,0,95,0,10,90.25,10,0,10,0,10,0,10,0,10,0,90.25
"SMCR8_528 2011-07-11",0,10,0,0.5,10,1.58113883008419,72,10,31.7280107581088,0,10,0,0,10,0,10,10,31.6227766016838,17.5,10,20.5818150587141,27.5,72,0,10,71.64,10,0,10,0,10,9.95,10,17.4125,10,27.3625,71.64
"SMCR8_533 2011-06-07",0,10,0,0,10,0,0.5,10,1.58113883008419,0,10,0,99,10,3.16227766016838,0,10,0,0.5,10,1.58113883008419,99.5,0.5,0,10,0.5,10,0,10,99,10,0,10,0.5,10,99.5,0.5
"SMCR8_549 2011-06-13",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_558 2011-08-08",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_566 2011-06-15",0,10,0,0,10,0,90,10,31.6227766016838,0,10,0,0,10,0,10,10,31.6227766016838,0,10,0,10,90,0,10,90,10,0,10,0,10,10,10,0,10,10,90
"SMCR8_572 2009-06-30",0,10,0,13,10,28.3039062871384,61,10,45.8136321294098,0,10,0,0,10,0,16,10,32.3865541373097,10,10,31.6227766016838,26,61,0,10,53.07,10,0,10,0,10,13.92,10,8.7,10,22.62,53.07
"SMCR8_575 2011-06-07",0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,100,0,0,10,0,10,0,10,100,10,0,10,0,10,100,0
"SMCR8_590 2011-07-20",0,10,0,0,10,0,76.5,10,33.6691418232053,0,10,0,0,10,0,23.5,10,33.6691418232053,0,10,0,23.5,76.5,0,10,76.5,10,0,10,0,10,23.5,10,0,10,23.5,76.5
"SMCR8_593 2011-06-13",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_594 2011-06-20",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_598 2010-06-15",0,10,0,0,10,0,95,10,15.8113883008419,0,10,0,0,10,0,5,10,15.8113883008419,0,10,0,5,95,0,10,95,10,0,10,0,10,5,10,0,10,5,95
"SMCR8_600 2009-06-28",0,10,0,0,10,0,20,10,42.1637021355784,10,10,31.6227766016838,10,10,31.6227766016838,50,10,52.704627669473,10,10,31.6227766016838,70,30,0,10,20,10,10,10,10,10,50,10,10,10,70,30
"SMCR8_601 2009-06-24",0,10,0,0,10,0,60,10,51.6397779494322,0,10,0,0,10,0,0,10,0,40,10,51.6397779494322,40,60,0,10,60,10,0,10,0,10,0,10,40,10,40,60
"SMCR8_605 2009-07-01",0,10,0,0,10,0,95,10,15.8113883008419,5,10,15.8113883008419,0,10,0,0,10,0,0,10,0,0,100,0,10,95,10,5,10,0,10,0,10,0,10,0,100
"SMCR8_607 2011-07-19",0,10,0,0,10,0,5,10,15.8113883008419,0,10,0,3,10,4.83045891539648,92,10,15.4919333848297,0,10,0,95,5,0,10,5,10,0,10,3,10,92,10,0,10,95,5
"SMCR8_613 2009-06-29",0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,100,10,0,0,10,0,100,0,0,10,0,10,0,10,0,10,100,10,0,10,100,0
"SMCR8_618 2011-07-19",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_622 2011-06-16",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_629 2011-07-14",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_633 2011-07-26",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
"SMCR8_688 2009-07-01",0,10,0,0,10,0,100,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,100,0,10,100,10,0,10,0,10,0,10,0,10,0,100
